"N-gram","新唐书","新唐书翻译","Total"
"人刘龙子谋反","1","1","2"
"定襄道副总管","1","1","2"
"襄道副总管曹","1","1","2"
"道副总管曹怀","1","1","2"
"副总管曹怀舜","1","1","2"
"永淳元年二月","1","1","2"
"金牙道行军大","1","1","2"
"牙道行军大总","1","1","2"
"安西副都护王","1","1","2"
"西副都护王方","1","1","2"
"副都护王方翼","1","1","2"
"黄门侍郎郭待","1","1","2"
"门侍郎郭待举","1","1","2"
"兵部侍郎岑长","1","1","2"
"部侍郎岑长倩","1","1","2"
"秘书员外少监","1","1","2"
"书员外少监郭","1","1","2"
"员外少监郭正","1","1","2"
"外少监郭正一","1","1","2"
"吏部侍郎魏玄","1","1","2"
"部侍郎魏玄同","1","1","2"
"岚州刺史王德","1","1","2"
"州刺史王德茂","1","1","2"
"刺史王德茂死","1","1","2"
"骁卫郎将李孝","1","1","2"
"卫郎将李孝逸","1","1","2"
"黄门侍郎刘齐","1","1","2"
"门侍郎刘齐贤","1","1","2"
"弘道元年正月","1","1","2"
"司马张行师死","1","1","2"
"绥州部落稽白","2","0","2"
"州部落稽白铁","2","0","2"
"部落稽白铁余","2","0","2"
"将军程务挺败","2","0","2"
"刺史李思俭死","1","1","2"
"将军程务挺单","2","0","2"
"军程务挺单道","2","0","2"
"程务挺单道安","2","0","2"
"务挺单道安抚","2","0","2"
"挺单道安抚大","2","0","2"
"弘道元年十二","1","1","2"
"道元年十二月","1","1","2"
"遗诏皇太子皇","2","0","2"
"诏皇太子皇帝","2","0","2"
"光宅元年正月","1","1","2"
"宅元年正月癸","1","1","2"
"左散骑常侍韦","1","1","2"
"散骑常侍韦弘","1","1","2"
"骑常侍韦弘敏","1","1","2"
"九品上勋两转","2","0","2"
"皇太后临朝称","2","0","2"
"太后临朝称制","2","0","2"
"皇帝率群臣上","2","0","2"
"帝率群臣上尊","2","0","2"
"率群臣上尊号","2","0","2"
"太常卿王德真","1","1","2"
"玉清观道士太","1","1","2"
"清观道士太中","1","1","2"
"观道士太中大","1","1","2"
"道士太中大夫","1","1","2"
"士太中大夫王","1","1","2"
"太中大夫王远","1","1","2"
"中大夫王远知","1","1","2"
"迁庐陵王房州","2","0","2"
"礼部尚书武承","1","1","2"
"部尚书武承嗣","1","1","2"
"武卫大将军程","1","1","2"
"威卫大将军程","1","1","2"
"柳州司马李敬","1","1","2"
"州司马李敬业","1","1","2"
"楚州司马李崇","1","1","2"
"州司马李崇福","1","1","2"
"左玉钤卫大将","1","1","2"
"钤卫大将军梁","1","1","2"
"卫大将军梁郡","1","1","2"
"大将军梁郡公","1","1","2"
"扬州道行军大","1","1","2"
"卫大将军李知","1","1","2"
"大将军李知十","1","1","2"
"五代祖鲁国公","2","0","2"
"代祖鲁国公曰","2","0","2"
"左鹰扬卫大将","1","1","2"
"扬卫大将军黑","1","1","2"
"江南道行军大","1","1","2"
"南道行军大总","1","1","2"
"右监门卫将军","1","1","2"
"监门卫将军苏","1","1","2"
"门卫将军苏孝","1","1","2"
"卫将军苏孝祥","1","1","2"
"垂拱元年正月","1","1","2"
"元年正月丁未","2","0","2"
"左玉钤卫中郎","1","1","2"
"玉钤卫中郎将","1","1","2"
"钤卫中郎将淳","1","1","2"
"阳曲道行军总","1","1","2"
"曲道行军总管","1","1","2"
"冬官尚书苏良","1","1","2"
"官尚书苏良嗣","1","1","2"
"京官九品上言","2","0","2"
"官九品上言事","2","0","2"
"夏官侍郎张光","1","1","2"
"官侍郎张光辅","1","1","2"
"交趾人李嗣仙","1","1","2"
"趾人李嗣仙杀","1","1","2"
"安南都护刘延","1","1","2"
"桂州司马曹玄","1","1","2"
"州司马曹玄静","1","1","2"
"行军大总管黑","1","1","2"
"军大总管黑齿","1","1","2"
"大总管黑齿常","1","1","2"
"虢州人杨初成","1","1","2"
"右监门卫中郎","1","1","2"
"门卫中郎将爨","1","1","2"
"卫中郎将爨宝","1","1","2"
"中郎将爨宝璧","1","1","2"
"安息道行军大","1","1","2"
"息道行军大总","1","1","2"
"安西大都护阎","1","1","2"
"西大都护阎温","1","1","2"
"大都护阎温古","1","1","2"
"麟台少监周思","1","1","2"
"台少监周思茂","1","1","2"
"杀太子通事舍","1","1","2"
"太子通事舍人","1","1","2"
"子通事舍人郝","1","1","2"
"通事舍人郝象","1","1","2"
"事舍人郝象贤","1","1","2"
"博州刺史琅邪","2","0","2"
"吾卫大将军丘","1","1","2"
"卫大将军丘神","1","1","2"
"左豹韬卫大将","1","1","2"
"豹韬卫大将军","1","1","2"
"夏官侍郎王本","1","1","2"
"官侍郎王本立","1","1","2"
"王本立同凤阁","2","0","2"
"本立同凤阁鸾","2","0","2"
"立同凤阁鸾台","2","0","2"
"殿中监裴承光","1","1","2"
"永昌元年正月","1","1","2"
"太师魏忠孝王","1","1","2"
"天官尚书武承","1","1","2"
"杀天官侍郎邓","1","1","2"
"天官侍郎邓玄","1","1","2"
"官侍郎邓玄挺","1","1","2"
"薛怀义新平道","2","0","2"
"新平道行军大","1","1","2"
"平道行军大总","1","1","2"
"新平道中军大","1","1","2"
"平道中军大总","1","1","2"
"道中军大总管","1","1","2"
"洛州司马弓嗣","1","1","2"
"州司马弓嗣业","1","1","2"
"洛阳令弓嗣明","1","1","2"
"陕州参军弓嗣","1","1","2"
"州参军弓嗣古","1","1","2"
"杀陕州刺史郭","1","1","2"
"陕州刺史郭正","1","1","2"
"州刺史郭正一","1","1","2"
"杀相州刺史弓","1","1","2"
"相州刺史弓志","1","1","2"
"州刺史弓志元","1","1","2"
"蒲州刺史弓彭","1","1","2"
"州刺史弓彭祖","1","1","2"
"尚方监王令基","1","1","2"
"杀彭州长史刘","1","1","2"
"彭州长史刘易","1","1","2"
"杀凉州都督李","1","1","2"
"凉州都督李光","1","1","2"
"州都督李光谊","1","1","2"
"杀陕州刺史刘","1","1","2"
"陕州刺史刘延","1","1","2"
"州刺史刘延景","1","1","2"
"春官尚书范履","1","1","2"
"官尚书范履冰","1","1","2"
"凤阁侍郎邢文","1","1","2"
"阁侍郎邢文伟","1","1","2"
"天授元年正月","1","1","2"
"杀地官尚书王","1","1","2"
"地官尚书王本","1","1","2"
"官尚书王本立","1","1","2"
"杀汴州刺史柳","1","1","2"
"汴州刺史柳明","1","1","2"
"州刺史柳明肃","1","1","2"
"杀太常丞苏践","1","1","2"
"太常丞苏践言","1","1","2"
"杀许王素节子","2","0","2"
"曾江县令白令","1","1","2"
"江县令白令言","1","1","2"
"右司郎中乔知","1","1","2"
"杀尚书右丞张","1","1","2"
"尚书右丞张行","1","1","2"
"书右丞张行廉","1","1","2"
"太州刺史杜儒","1","1","2"
"州刺史杜儒童","1","1","2"
"肃祖章敬皇帝","1","1","2"
"州武兴县百姓","1","1","2"
"二年正月甲戌","2","0","2"
"杀雅州刺史刘","1","1","2"
"雅州刺史刘行","1","1","2"
"州刺史刘行实","1","1","2"
"豹韬卫将军卫","1","1","2"
"韬卫将军卫蒲","1","1","2"
"卫将军卫蒲山","1","1","2"
"武威道行军大","1","1","2"
"威道行军大总","1","1","2"
"台御史大夫格","1","1","2"
"御史大夫格辅","1","1","2"
"史大夫格辅元","1","1","2"
"鸾台侍郎乐思","1","1","2"
"台侍郎乐思晦","1","1","2"
"夏官尚书欧阳","1","1","2"
"官尚书欧阳通","1","1","2"
"卫大将军张虔","1","1","2"
"杀岐州刺史云","1","1","2"
"岐州刺史云弘","1","1","2"
"州刺史云弘嗣","1","1","2"
"冬官侍郎裴行","1","1","2"
"官侍郎裴行本","1","1","2"
"洛州司马狄仁","1","1","2"
"州司马狄仁杰","1","1","2"
"左卫将军李安","1","1","2"
"卫将军李安静","1","1","2"
"夏官尚书杨执","1","1","2"
"官尚书杨执柔","1","1","2"
"杀右卫大将军","1","1","2"
"右卫大将军泉","1","1","2"
"卫大将军泉献","1","1","2"
"大将军泉献诚","1","1","2"
"司刑卿李游道","1","1","2"
"秋官尚书袁智","1","1","2"
"官尚书袁智弘","1","1","2"
"秋官侍郎崔元","1","1","2"
"官侍郎崔元综","1","1","2"
"夏官侍郎李昭","1","1","2"
"官侍郎李昭德","1","1","2"
"检校天官侍郎","1","1","2"
"校天官侍郎姚","1","1","2"
"检校地官侍郎","1","1","2"
"校地官侍郎李","1","1","2"
"地官侍郎李元","1","1","2"
"官侍郎李元素","1","1","2"
"司宾卿崔神基","1","1","2"
"武威道行军总","1","1","2"
"威道行军总管","1","1","2"
"道行军总管王","1","1","2"
"军总管王孝杰","1","1","2"
"夏官侍郎娄师","1","1","2"
"官侍郎娄师德","1","1","2"
"杀尚方监裴匪","1","1","2"
"尚方监裴匪躬","1","1","2"
"内常侍范云仙","1","1","2"
"杀冬官尚书苏","1","1","2"
"加号金轮圣神","1","1","2"
"号金轮圣神皇","1","1","2"
"浑元昭安皇帝","1","1","2"
"立极文穆皇帝","1","1","2"
"上孝明高皇帝","1","1","2"
"文昌右丞韦巨","1","1","2"
"昌右丞韦巨源","1","1","2"
"秋官侍郎陆元","1","1","2"
"侍郎陆元方鸾","2","0","2"
"郎陆元方鸾台","2","0","2"
"陆元方鸾台侍","2","0","2"
"元方鸾台侍郎","2","0","2"
"司宾卿豆卢钦","1","1","2"
"宾卿豆卢钦望","1","1","2"
"延载元年腊月","1","1","2"
"元年腊月甲戌","2","0","2"
"右鹰扬卫大将","1","1","2"
"扬卫大将军李","1","1","2"
"伐逆道行军大","1","1","2"
"逆道行军大总","1","1","2"
"武威道大总管","1","1","2"
"威道大总管王","1","1","2"
"道大总管王孝","1","1","2"
"大总管王孝杰","1","1","2"
"朔方道行军长","1","1","2"
"方道行军长史","1","1","2"
"加号越古金轮","1","1","2"
"号越古金轮圣","1","1","2"
"瀚海道行军总","1","1","2"
"御史大夫杨思","2","0","2"
"洛州司马杜景","1","1","2"
"文昌右丞李元","1","1","2"
"昌右丞李元素","1","1","2"
"台御史中丞周","1","1","2"
"御史中丞周允","1","1","2"
"史中丞周允元","1","1","2"
"容州都督张玄","1","1","2"
"州都督张玄遇","1","1","2"
"永等州经略大","1","1","2"
"等州经略大使","1","1","2"
"天册万岁元年","1","1","2"
"册万岁元年正","1","1","2"
"万岁元年正月","1","1","2"
"元年正月辛巳","2","0","2"
"慈氏越古金轮","1","1","2"
"氏越古金轮圣","1","1","2"
"朔方行军总管","1","1","2"
"大周万国颂德","1","1","2"
"周万国颂德天","1","1","2"
"万国颂德天枢","1","1","2"
"肃边道行军大","1","1","2"
"行军大总管击","2","0","2"
"岁通天元年腊","1","1","2"
"通天元年腊月","1","1","2"
"肃边道行军副","1","1","2"
"边道行军副总","1","1","2"
"检校夏官侍郎","1","1","2"
"校夏官侍郎孙","1","1","2"
"夏官侍郎孙元","1","1","2"
"官侍郎孙元亨","1","1","2"
"原州都督府司","1","1","2"
"州都督府司马","1","1","2"
"松漠都督李尽","1","1","2"
"漠都督李尽忠","1","1","2"
"归诚州刺史孙","1","1","2"
"诚州刺史孙万","1","1","2"
"州刺史孙万荣","1","1","2"
"鹰扬卫将军曹","1","1","2"
"扬卫将军曹仁","1","1","2"
"卫将军曹仁师","1","1","2"
"吾卫大将军张","1","1","2"
"卫大将军张玄","1","1","2"
"大将军张玄遇","1","1","2"
"威卫大将军李","1","1","2"
"司农少卿麻仁","1","1","2"
"农少卿麻仁节","1","1","2"
"少卿麻仁节等","1","1","2"
"榆关道安抚大","1","1","2"
"关道安抚大使","1","1","2"
"同州刺史武攸","1","1","2"
"州刺史武攸宜","1","1","2"
"清边道行军大","1","1","2"
"都督许钦明死","1","1","2"
"州长史王方庆","1","1","2"
"殿中监李道广","1","1","2"
"刺史陆宝积死","1","1","2"
"平狄军副使安","1","1","2"
"狄军副使安道","1","1","2"
"军副使安道买","1","1","2"
"前益州大都督","1","1","2"
"都督府长史王","1","1","2"
"吾卫大将军武","1","1","2"
"卫大将军武懿","1","1","2"
"大将军武懿宗","1","1","2"
"右豹韬卫将军","1","1","2"
"豹韬卫将军何","1","1","2"
"韬卫将军何迦","1","1","2"
"卫将军何迦密","1","1","2"
"清边道行军副","1","1","2"
"边道行军副大","1","1","2"
"道行军副大总","1","1","2"
"行军副大总管","1","1","2"
"右武卫将军沙","1","1","2"
"武卫将军沙吒","1","1","2"
"卫将军沙吒忠","1","1","2"
"将军沙吒忠义","1","1","2"
"清边中道前军","1","1","2"
"边中道前军总","1","1","2"
"中道前军总管","1","1","2"
"宗楚客同凤阁","2","0","2"
"楚客同凤阁鸾","2","0","2"
"客同凤阁鸾台","2","0","2"
"娄师德安抚河","1","1","2"
"师德安抚河北","1","1","2"
"幽州都督狄仁","1","1","2"
"州都督狄仁杰","1","1","2"
"圣历元年正月","1","1","2"
"师德陇右诸军","2","0","2"
"德陇右诸军大","2","0","2"
"检校河西营田","1","1","2"
"校河西营田事","1","1","2"
"豹韬卫将军阎","1","1","2"
"韬卫将军阎知","1","1","2"
"卫将军阎知微","1","1","2"
"刺史孙彦高死","1","1","2"
"夏官尚书武攸","1","1","2"
"官尚书武攸宁","1","1","2"
"河北道前军总","1","1","2"
"北道前军总管","1","1","2"
"大将军富福信","1","1","2"
"狄仁杰河北道","2","0","2"
"试天官侍郎苏","1","1","2"
"天官侍郎苏味","1","1","2"
"官侍郎苏味道","1","1","2"
"夏官侍郎姚元","1","1","2"
"官侍郎姚元崇","1","1","2"
"麟台少监李峤","1","1","2"
"台御史中丞吉","1","1","2"
"御史中丞吉顼","1","1","2"
"检校右肃政台","1","1","2"
"校右肃政台御","1","1","2"
"台御史中丞魏","1","1","2"
"御史中丞魏元","1","1","2"
"史中丞魏元忠","1","1","2"
"赐皇太子姓武","1","1","2"
"天兵军大总管","1","1","2"
"试天官侍郎陆","1","1","2"
"天官侍郎陆元","1","1","2"
"久视元年正月","1","1","2"
"文昌左相韦巨","1","1","2"
"昌左相韦巨源","1","1","2"
"夏官尚书唐奉","1","1","2"
"官尚书唐奉一","1","1","2"
"天兵中军大总","1","1","2"
"兵中军大总管","1","1","2"
"右诸军州大使","1","1","2"
"诸军州大使唐","1","1","2"
"军州大使唐休","1","1","2"
"萧关道行军大","1","1","2"
"关道行军大总","1","1","2"
"长安元年正月","1","1","2"
"鸾台侍郎李怀","1","1","2"
"台侍郎李怀远","1","1","2"
"天官侍郎顾琮","1","1","2"
"夏官侍郎李迥","1","1","2"
"官侍郎李迥秀","1","1","2"
"邵王重润永泰","2","0","2"
"王重润永泰郡","2","0","2"
"重润永泰郡主","2","0","2"
"雍州长史薛季","1","1","2"
"持节山东防御","1","1","2"
"节山东防御大","1","1","2"
"山东防御大使","1","1","2"
"茂州都督陈大","1","1","2"
"州都督陈大慈","1","1","2"
"安东道安抚使","1","1","2"
"三年三月壬戌","2","0","2"
"成均祭酒李峤","1","1","2"
"校凉州都督唐","1","1","2"
"天官侍郎韦嗣","1","1","2"
"官侍郎韦嗣立","1","1","2"
"封皇孙平恩郡","1","1","2"
"皇孙平恩郡王","1","1","2"
"夏官侍郎宗楚","1","1","2"
"官侍郎宗楚客","1","1","2"
"天官侍郎崔玄","1","1","2"
"相王府长史姚","1","1","2"
"王府长史姚元","1","1","2"
"灵武道安抚大","1","1","2"
"武道安抚大使","1","1","2"
"怀州长史房融","1","1","2"
"天官侍郎韦承","1","1","2"
"官侍郎韦承庆","1","1","2"
"羽林卫将军敬","1","1","2"
"林卫将军敬晖","1","1","2"
"检校左羽林卫","1","1","2"
"校左羽林卫将","1","1","2"
"羽林卫将军桓","1","1","2"
"林卫将军桓彦","1","1","2"
"卫将军桓彦范","1","1","2"
"羽林卫将军李","1","1","2"
"林卫将军李湛","1","1","2"
"右羽林卫将军","1","1","2"
"羽林卫将军杨","1","1","2"
"林卫将军杨元","1","1","2"
"卫将军杨元琰","1","1","2"
"职方郎中崔泰","1","1","2"
"司刑评事冀仲","1","1","2"
"刑评事冀仲甫","1","1","2"
"检校司农少卿","1","1","2"
"知总监翟世言","1","1","2"
"内直郎王同皎","1","1","2"
"直郎王同皎率","1","1","2"
"左右羽林兵讨","1","1","2"
"嗣圣元年正月","1","1","2"
"皇后韦氏复位","1","1","2"
"太子宾客武三","1","1","2"
"子宾客武三思","1","1","2"
"马都尉武攸暨","1","1","2"
"太子少詹事祝","1","1","2"
"子少詹事祝钦","1","1","2"
"少詹事祝钦明","1","1","2"
"高要尉魏元忠","1","1","2"
"特进豆卢钦望","1","1","2"
"骁卫大将军裴","1","1","2"
"卫大将军裴思","1","1","2"
"大将军裴思谅","1","1","2"
"韦安石中书令","2","0","2"
"太子宾客韦巨","1","1","2"
"子宾客韦巨源","1","1","2"
"上尊号曰应天","2","0","2"
"吏部尚书李峤","1","1","2"
"李峤同中书门","2","0","2"
"峤同中书门下","2","0","2"
"礼部尚书韦巨","1","1","2"
"部尚书韦巨源","1","1","2"
"遣十道巡察使","1","1","2"
"敬晖崖州司马","2","0","2"
"彦范泷州司马","2","0","2"
"袁恕己窦州司","2","0","2"
"恕己窦州司马","2","0","2"
"张柬新州司马","2","0","2"
"灵武军大总管","1","1","2"
"武军大总管沙","1","1","2"
"军大总管沙吒","1","1","2"
"大总管沙吒忠","1","1","2"
"总管沙吒忠义","1","1","2"
"景龙元年正月","1","1","2"
"卫大将军张仁","1","1","2"
"鸿胪卿臧思言","1","1","2"
"道讨击使唐九","1","1","2"
"羽林千骑兵诛","1","1","2"
"应天神龙皇帝","1","1","2"
"顺天翊圣皇后","1","1","2"
"兵部尚书宗楚","1","1","2"
"部尚书宗楚客","1","1","2"
"太府卿纪处讷","1","1","2"
"杀习艺馆内教","1","1","2"
"习艺馆内教苏","1","1","2"
"艺馆内教苏安","1","1","2"
"馆内教苏安恒","1","1","2"
"行军大总管张","1","1","2"
"军大总管张仁","1","1","2"
"御史中丞冯嘉","1","1","2"
"史中丞冯嘉宾","1","1","2"
"安西都护牛师","1","1","2"
"西都护牛师奖","1","1","2"
"太府卿韦嗣立","1","1","2"
"校吏部侍郎崔","1","1","2"
"兵部侍郎赵彦","1","1","2"
"部侍郎赵彦昭","1","1","2"
"赵彦昭中书侍","2","0","2"
"彦昭中书侍郎","2","0","2"
"礼部尚书韦温","1","1","2"
"太常少卿郑愔","2","0","2"
"杀许州司兵参","1","1","2"
"许州司兵参军","1","1","2"
"州司兵参军燕","1","1","2"
"司兵参军燕钦","1","1","2"
"兵参军燕钦融","1","1","2"
"散骑常侍马秦","1","1","2"
"景云元年六月","1","1","2"
"立温王重茂皇","2","0","2"
"温王重茂皇太","2","0","2"
"王重茂皇太子","2","0","2"
"马都尉武延秀","1","1","2"
"黄门侍郎李日","1","1","2"
"门侍郎李日知","1","1","2"
"太常少卿薛稷","1","1","2"
"天大圣皇后号","1","1","2"
"许州刺史姚元","1","1","2"
"兵部尚书崔日","1","1","2"
"追废皇后韦氏","1","1","2"
