"N-gram","元史","元史翻译","Total"
"等处蒙古汉","1","1","2"
"处蒙古汉军","1","1","2"
"军都元帅参","1","1","2"
"都元帅参议","1","1","2"
"参政曲里吉","1","1","2"
"政曲里吉思","1","1","2"
"分兵进取五","1","1","2"
"兵进取五溪","1","1","2"
"进取五溪洞","1","1","2"
"取五溪洞蛮","1","1","2"
"都元帅脱察","1","1","2"
"元帅脱察一","1","1","2"
"帅脱察一军","1","1","2"
"忽兰吉一军","1","1","2"
"功加龙虎卫","1","1","2"
"加龙虎卫上","1","1","2"
"遥授中书省","1","1","2"
"授中书省左","1","1","2"
"奉旨北征怀","1","1","2"
"旨北征怀都","1","1","2"
"改淮东宣慰","2","0","2"
"益都军民公","1","1","2"
"都军民公事","1","1","2"
"改安抚司总","2","0","2"
"安抚司总管","2","0","2"
"抚司总管府","2","0","2"
"迁荆湖北道","2","0","2"
"诏加赐金五","1","1","2"
"加赐金五十","1","1","2"
"诛刘太平等","1","1","2"
"文天祥置都","1","1","2"
"天祥置都督","1","1","2"
"祥置都督府","1","1","2"
"守臣张清行","1","1","2"
"臣张清行都","1","1","2"
"张清行都督","1","1","2"
"清行都督府","1","1","2"
"行都督府事","1","1","2"
"永州路判官","1","1","2"
"平章政事要","1","1","2"
"章政事要束","1","1","2"
"政事要束木","1","1","2"
"事要束木贪","1","1","2"
"顺德达泉引","1","1","2"
"德达泉引入","1","1","2"
"达泉引入城","1","1","2"
"泉引入城中","1","1","2"
"顺德沣河东","1","1","2"
"没民田千三","1","1","2"
"民田千三百","1","1","2"
"田千三百余","1","1","2"
"磁州东北滏","1","1","2"
"漳二水合流","1","1","2"
"二水合流处","1","1","2"
"永年下经鸡","1","1","2"
"年下经鸡泽","1","1","2"
"灌田三千余","1","1","2"
"旧孟州中间","1","1","2"
"温县南复入","1","1","2"
"县南复入大","1","1","2"
"南复入大河","1","1","2"
"曾孙松山封","1","1","2"
"建闽海道提","1","1","2"
"闽海道提刑","1","1","2"
"海道提刑按","1","1","2"
"进中奉大夫","2","0","2"
"迁浙东道宣","2","0","2"
"万户郑鼎臣","1","1","2"
"二十三年四","1","1","2"
"十三年四月","1","1","2"
"湖北湖南行","1","1","2"
"北湖南行省","1","1","2"
"湖南行省钱","1","1","2"
"南行省钱粮","1","1","2"
"改山东西道","2","0","2"
"山东西道廉","1","1","2"
"北河南道巡","1","1","2"
"河南道巡行","1","1","2"
"南道巡行劝","1","1","2"
"加少中大夫","1","1","2"
"同知浙东道","1","1","2"
"知浙东道宣","1","1","2"
"中台侍御史","1","1","2"
"崔斌守东平","1","1","2"
"林承旨王鹗","1","1","2"
"陕西五路转","1","1","2"
"西五路转运","1","1","2"
"五路转运司","1","1","2"
"路转运司谘","1","1","2"
"转运司谘议","1","1","2"
"加奉议大夫","1","1","2"
"佥河东山西","1","1","2"
"南浙西道提","1","1","2"
"赠中顺大夫","1","1","2"
"追封容城郡","1","1","2"
"封容城郡公","1","1","2"
"追封临川郡","1","1","2"
"封临川郡公","1","1","2"
"留翰林学士","2","0","2"
"崇德州教授","1","1","2"
"英宗两朝实","1","1","2"
"宗两朝实录","1","1","2"
"西京参议宣","1","1","2"
"京参议宣慰","1","1","2"
"参议宣慰司","1","1","2"
"议宣慰司事","1","1","2"
"中兴等路学","1","1","2"
"兴等路学校","1","1","2"
"南江北行中","1","1","2"
"江北行中书","1","1","2"
"昔唐玄宗前","1","1","2"
"赠旧学同德","1","1","2"
"旧学同德翊","1","1","2"
"学同德翊戴","1","1","2"
"同德翊戴辅","1","1","2"
"德翊戴辅治","1","1","2"
"翊戴辅治功","1","1","2"
"戴辅治功臣","1","1","2"
"授左司郎中","1","1","2"
"改吏部尚书","2","0","2"
"授宗正府郎","1","1","2"
"迁中书省右","1","1","2"
"书省右司员","1","1","2"
"省右司员外","1","1","2"
"西台治书侍","1","1","2"
"武卫府史授","1","1","2"
"卫府史授通","1","1","2"
"府史授通惠","1","1","2"
"史授通惠河","1","1","2"
"授通惠河道","1","1","2"
"通惠河道所","1","1","2"
"惠河道所都","1","1","2"
"河道所都事","1","1","2"
"诏赐锦衣一","1","1","2"
"江浙等处行","1","1","2"
"浙等处行中","1","1","2"
"追封南阳郡","1","1","2"
"封南阳郡公","1","1","2"
"迁枢密院判","2","0","2"
"改兵部侍郎","1","1","2"
"赠正议大夫","1","1","2"
"詹事院都事","1","1","2"
"迁京畿都漕","1","1","2"
"畿都漕运使","1","1","2"
"赠光禄大夫","1","1","2"
"南等处行省","1","1","2"
"等处行省平","1","1","2"
"处行省平章","1","1","2"
"加推诚佐理","1","1","2"
"推诚佐理功","1","1","2"
"诚佐理功臣","1","1","2"
"南等处行中","1","1","2"
"浙东肃政廉","1","1","2"
"赠摅诚秉义","1","1","2"
"摅诚秉义佐","1","1","2"
"诚秉义佐理","1","1","2"
"秉义佐理功","1","1","2"
"义佐理功臣","1","1","2"
"推忠宣力保","1","1","2"
"忠宣力保德","1","1","2"
"宣力保德功","1","1","2"
"力保德功臣","1","1","2"
"追封秦国公","1","1","2"
"河西宁夏人","1","1","2"
"赠守正佐治","1","1","2"
"守正佐治功","1","1","2"
"正佐治功臣","1","1","2"
"武宗访求先","1","1","2"
"宗访求先朝","1","1","2"
"改授翰林学","1","1","2"
"泰定四年卒","1","1","2"
"赠推忠辅义","1","1","2"
"推忠辅义守","1","1","2"
"忠辅义守正","1","1","2"
"辅义守正功","1","1","2"
"义守正功臣","1","1","2"
"追封漆水郡","1","1","2"
"封漆水郡公","1","1","2"
"先雍古族人","1","1","2"
"改四川肃政","1","1","2"
"四川肃政廉","1","1","2"
"川肃政廉访","1","1","2"
"皇朝经世大","1","1","2"
"朝经世大典","1","1","2"
"赠世忠执法","1","1","2"
"世忠执法佐","1","1","2"
"忠执法佐运","1","1","2"
"执法佐运翊","1","1","2"
"法佐运翊亮","1","1","2"
"佐运翊亮功","1","1","2"
"运翊亮功臣","1","1","2"
"元统元年卒","1","1","2"
"追封清河郡","1","1","2"
"封清河郡公","1","1","2"
"升应奉翰林","1","1","2"
"迁两浙都转","1","1","2"
"运盐使司石","1","1","2"
"盐使司石堰","1","1","2"
"使司石堰西","1","1","2"
"司石堰西场","1","1","2"
"石堰西场监","1","1","2"
"堰西场监运","1","1","2"
"追封江夏郡","1","1","2"
"封江夏郡公","1","1","2"
"修三朝实录","1","1","2"
"加同知经筵","1","1","2"
"升江南行台","1","1","2"
"转中书左司","1","1","2"
"帝赐钞万缗","1","1","2"
"迁奉议大夫","1","1","2"
"除翰林侍讲","2","0","2"
"迁改集贤侍","1","1","2"
"皇太后听政","1","1","2"
"赠昭文馆大","1","1","2"
"迁淮东宣慰","2","0","2"
"东宣慰司都","1","1","2"
"秉宪佐治功","1","1","2"
"宪佐治功臣","1","1","2"
"通刑名法律","1","1","2"
"仲堪生时敏","1","1","2"
"枢密院事韩","1","1","2"
"密院事韩镛","1","1","2"
"御试读卷官","1","1","2"
"同知岳州路","1","1","2"
"知岳州路平","1","1","2"
"岳州路平江","1","1","2"
"州路平江州","1","1","2"
"路平江州事","1","1","2"
"追封谯国郡","1","1","2"
"封谯国郡公","1","1","2"
"迁户部尚书","2","0","2"
"赠推忠赞理","1","1","2"
"推忠赞理正","1","1","2"
"忠赞理正宪","1","1","2"
"赞理正宪功","1","1","2"
"理正宪功臣","1","1","2"
"追封齐国公","1","1","2"
"赠摅诚赞治","1","1","2"
"摅诚赞治功","1","1","2"
"诚赞治功臣","1","1","2"
"改宣文阁监","1","1","2"
"经筵译文官","1","1","2"
"转河西廉访","1","1","2"
"侍讲学士郝","1","1","2"
"讲学士郝彬","1","1","2"
"镇江淮海书","1","1","2"
"江淮海书院","1","1","2"
"淮海书院山","1","1","2"
"海书院山长","1","1","2"
"行台中丞廉","1","1","2"
"台中丞廉恒","1","1","2"
"调检校章迪","1","1","2"
"检校章迪率","1","1","2"
"校章迪率本","1","1","2"
"章迪率本部","1","1","2"
"迪率本部兵","1","1","2"
"黄昭夹攻抚","1","1","2"
"昭夹攻抚州","1","1","2"
"小学标题驳","1","1","2"
"学标题驳论","1","1","2"
"太子左赞善","1","1","2"
"子左赞善召","1","1","2"
"两淮盐运使","1","1","2"
"赠通奉大夫","1","1","2"
"赠通议大夫","1","1","2"
"赠黼摅忠秉","1","1","2"
"黼摅忠秉义","1","1","2"
"摅忠秉义效","1","1","2"
"忠秉义效节","1","1","2"
"秉义效节功","1","1","2"
"义效节功臣","1","1","2"
"淮南江北等","1","1","2"
"追封陇西郡","1","1","2"
"封陇西郡公","1","1","2"
"赠崇化宣力","1","1","2"
"崇化宣力效","1","1","2"
"化宣力效忠","1","1","2"
"宣力效忠功","1","1","2"
"力效忠功臣","1","1","2"
"北等处行省","1","1","2"
"等处行省左","1","1","2"
"处行省左丞","1","1","2"
"正五年进士","1","1","2"
"授国史院编","1","1","2"
"经正监经历","1","1","2"
"平章政事咬","1","1","2"
"章政事咬住","1","1","2"
"宁国路推官","1","1","2"
"襄阳路达鲁","1","1","2"
"同知建宁路","1","1","2"
"知建宁路总","1","1","2"
"宁路总管府","1","1","2"
"江浙行省檄","2","0","2"
"庭坚节制建","1","1","2"
"坚节制建宁","1","1","2"
"邵武二郡诸","1","1","2"
"武二郡诸军","1","1","2"
"湖广省宣使","1","1","2"
"广省宣使历","1","1","2"
"湖州乌程县","1","1","2"
"州乌程县尹","1","1","2"
"访司书吏调","1","1","2"
"司书吏调连","1","1","2"
"书吏调连江","1","1","2"
"吏调连江县","1","1","2"
"调连江县宁","1","1","2"
"连江县宁善","1","1","2"
"江县宁善乡","1","1","2"
"县宁善乡巡","1","1","2"
"宁善乡巡检","1","1","2"
"江西廉访副","1","1","2"
"追封魏郡公","1","1","2"
"春秋地理原","1","1","2"
"秋地理原委","1","1","2"
"律吕律历礼","1","1","2"
"吕律历礼乐","1","1","2"
"律历礼乐杂","1","1","2"
"历礼乐杂志","1","1","2"
"取三国时事","1","1","2"
"三国时事撰","1","1","2"
"汉本纪列传","1","1","2"
"行省平章全","1","1","2"
"省平章全岳","1","1","2"
"平章全岳柱","1","1","2"
"章全岳柱聘","1","1","2"
"龙兴郡学师","1","1","2"
"通鉴纲目测","1","1","2"
"鉴纲目测海","1","1","2"
"全节字成季","1","1","2"
"饶州安仁人","1","1","2"
"赐金带宴服","1","1","2"
"保定路治中","1","1","2"
"大德四年告","1","1","2"
"德四年告老","1","1","2"
"诸色人匠总","1","1","2"
"色人匠总管","1","1","2"
"留孛罗帖木","1","1","2"
"遂孛罗帖木","2","0","2"
"孛罗帖木所","2","0","2"
"立制国使司","2","0","2"
"合马平章政","2","0","2"
"马平章政事","2","0","2"
"尚书省入中","2","0","2"
"书省入中书","2","0","2"
"省入中书省","2","0","2"
"合马中书平","2","0","2"
"马中书平章","2","0","2"
"囚右丞张惠","1","1","2"
"江南田主收","1","1","2"
"南田主收佃","1","1","2"
"田主收佃客","1","1","2"
"主收佃客租","1","1","2"
"收佃客租课","1","1","2"
"六部尚书六","2","0","2"
"部尚书六部","2","0","2"
"书省事阿散","1","1","2"
"札鲁忽赤秃","1","1","2"
"鲁忽赤秃忽","1","1","2"
"忽赤秃忽鲁","1","1","2"
"泉府司卿李","1","1","2"
"府司卿李佑","1","1","2"
"监察御史戎","1","1","2"
"察御史戎益","1","1","2"
"省断事官燕","1","1","2"
"断事官燕真","1","1","2"
"刑部尚书安","1","1","2"
"监察御史伯","1","1","2"
"察御史伯颜","1","1","2"
"御史伯颜等","1","1","2"
"史伯颜等十","1","1","2"
"伯颜等十二","1","1","2"
"颜等十二人","1","1","2"
"受杭州永兴","1","1","2"
"杭州永兴寺","1","1","2"
"州永兴寺僧","1","1","2"
"永兴寺僧章","1","1","2"
"福赂金一百","1","1","2"
"赂金一百五","1","1","2"
"妹婿集贤学","1","1","2"
"婿集贤学士","1","1","2"
"集贤学士秃","1","1","2"
"贤学士秃鲁","1","1","2"
"学士秃鲁帖","1","1","2"
"士秃鲁帖木","1","1","2"
"内八府宰相","1","1","2"
"建宣慰使都","1","1","2"
"曾祖孛鲁海","1","1","2"
"监察御史燕","1","1","2"
"察御史燕赤","1","1","2"
"劾奏搠思监","1","1","2"
"奏搠思监任","1","1","2"
"妾弟崔完者","1","1","2"
"弟崔完者帖","1","1","2"
"崔完者帖木","1","1","2"
"乘舟入大明","1","1","2"
"舟入大明湖","1","1","2"
"左丞相住亚","2","0","2"
"丞相住亚献","2","0","2"
"忠翊亲军都","1","1","2"
"升孛罗帖木","1","1","2"
"罗帖木太保","2","0","2"
"遣左谏议大","1","1","2"
"左谏议大夫","1","1","2"
"谏议大夫朴","1","1","2"
"议大夫朴伦","1","1","2"
"郎将辛洪成","1","1","2"
"将辛洪成等","1","1","2"
"辛洪成等奉","1","1","2"
"洪成等奉表","1","1","2"
"成等奉表入","1","1","2"
"遣知门下省","1","1","2"
"知门下省事","1","1","2"
"门下省事申","1","1","2"
"下省事申思","1","1","2"
"礼部侍郎陈","1","1","2"
"部侍郎陈井","1","1","2"
"礼部侍郎张","1","1","2"
"部侍郎张镒","1","1","2"
"侍郎张镒奉","1","1","2"
"郎张镒奉表","1","1","2"
"命忽都答持","2","0","2"
"忽都答持诏","2","0","2"
"金州等处置","2","0","2"
"州等处置镇","2","0","2"
"等处置镇边","2","0","2"
"处置镇边万","2","0","2"
"写皇朝帝系","1","1","2"
"元六年七月","1","1","2"
"将军都统脱","2","0","2"
"诏高丽国王","2","0","2"
"军民都达鲁","1","1","2"
"民都达鲁花","1","1","2"
"花赤总管府","1","1","2"
"杀国使杜世","2","0","2"
"国使杜世忠","2","0","2"
"使杜世忠等","2","0","2"
"日本行省参","1","1","2"
"本行省参议","1","1","2"
"行省参议裴","1","1","2"
"省参议裴国","1","1","2"
"参议裴国佐","1","1","2"
"议裴国佐等","1","1","2"
"本省右丞相","1","1","2"
"省右丞相阿","1","1","2"
"右丞相阿剌","1","1","2"
"丞相阿剌罕","1","1","2"
"同院官议定","1","1","2"
"命阿塔海代","1","1","2"
"阿塔海代总","1","1","2"
"塔海代总军","1","1","2"
"海代总军事","1","1","2"
"日本省丞相","1","1","2"
"左丞募兵造","1","1","2"
"会同馆使哈","1","1","2"
"同馆使哈剌","1","1","2"
"馆使哈剌脱","1","1","2"
"工部郎中李","1","1","2"
"部郎中李克","1","1","2"
"郎中李克忠","1","1","2"
"部员外郎董","1","1","2"
"同黎克复等","1","1","2"
"安南殿前范","1","1","2"
"南殿前范海","1","1","2"
"殿前范海崖","1","1","2"
"兰韦大助等","1","1","2"
"韦大助等处","1","1","2"
"获亡宋陈尚","1","1","2"
"亡宋陈尚书","1","1","2"
"宋陈尚书婿","1","1","2"
"交趾梁奉御","1","1","2"
"叶郎将等四","1","1","2"
"郎将等四百","1","1","2"
"将等四百余","1","1","2"
"等四百余人","1","1","2"
"万户李邦宪","1","1","2"
"永平入安南","1","1","2"
"三十里立一","1","1","2"
"十里立一寨","1","1","2"
"六十里置一","1","1","2"
"十里置一驿","1","1","2"
"军三百镇守","1","1","2"
"三百镇守巡","1","1","2"
"百镇守巡逻","1","1","2"
"昔班等送彰","1","1","2"
"班等送彰宪","1","1","2"
"等送彰宪侯","1","1","2"
"子义国侯入","1","1","2"
"万余人力战","1","1","2"
"券军七万人","1","1","2"
"云南兵六千","1","1","2"
"南兵六千人","1","1","2"
"留兵二千五","1","1","2"
"兵二千五百","1","1","2"
"千五百人命","1","1","2"
"五百人命万","1","1","2"
"百人命万户","1","1","2"
"人命万户贺","1","1","2"
"命万户贺祉","1","1","2"
"万户贺祉统","1","1","2"
"阿八赤万人","2","0","2"
"八赤万人前","2","0","2"
"赤万人前锋","2","0","2"
"遇交趾船四","1","1","2"
"交趾船四百","1","1","2"
"趾船四百余","1","1","2"
"船四百余艘","1","1","2"
"斩首四千余","1","1","2"
"首四千余级","1","1","2"
"生擒百余人","1","1","2"
"南王引兵万","2","0","2"
"王引兵万劫","2","0","2"
"见张文虎船","1","1","2"
"米四万余石","1","1","2"
"国杰设幕官","1","1","2"
"杰设幕官十","1","1","2"
"设幕官十一","1","1","2"
"幕官十一人","1","1","2"
"水陆分道进","2","0","2"
"世子陈日爌","2","0","2"
"子陈日爌遣","2","0","2"
"遣陪臣莫节","1","1","2"
"陪臣莫节夫","1","1","2"
"臣莫节夫等","1","1","2"
"文宗天历二","1","1","2"
"宗天历二年","1","1","2"
"天历二年夏","1","1","2"
"诏赐钱五千","1","1","2"
"赐钱五千缗","1","1","2"
"时大理路蒙","1","1","2"
"大理路蒙古","1","1","2"
"理路蒙古千","1","1","2"
"路蒙古千户","1","1","2"
"蒙古千户忽","1","1","2"
"古千户忽都","1","1","2"
"大理路总管","1","1","2"
"理路总管信","1","1","2"
"路总管信苴","1","1","2"
"千户脱罗脱","1","1","2"
"户脱罗脱孩","1","1","2"
"脱罗脱孩奉","1","1","2"
"罗脱孩奉命","1","1","2"
"罗必甸进军","1","1","2"
"拿阿迪提牙","1","1","2"
"子窟麻剌哥","1","1","2"
"窟麻剌哥撒","1","1","2"
"麻剌哥撒八","1","1","2"
"剌哥撒八逃","1","1","2"
"占城行省官","1","1","2"
"宰相报孙达","1","1","2"
"大师等五人","1","1","2"
"一年三月六","1","1","2"
"年三月六日","1","1","2"
"忽都虎令百","1","1","2"
"都虎令百户","1","1","2"
"虎令百户陈","1","1","2"
"令百户陈奎","1","1","2"
"百户陈奎招","1","1","2"
"孙济目理勒","1","1","2"
"济目理勒蛰","1","1","2"
"大巴南等奉","1","1","2"
"巴南等奉表","1","1","2"
"南等奉表归","1","1","2"
"土虎登哥等","1","1","2"
"虎登哥等水","1","1","2"
"登哥等水军","1","1","2"
"哥等水军溯","1","1","2"
"等水军溯流","1","1","2"
"脱奔咩哩犍","1","1","2"
"博寒葛答黑","1","1","2"
"博合睹撒里","1","1","2"
"合睹撒里直","1","1","2"
"八里屯阿懒","1","1","2"
"子八林昔黑","1","1","2"
"八林昔黑剌","1","1","2"
"林昔黑剌秃","1","1","2"
"昔黑剌秃合","1","1","2"
"黑剌秃合必","1","1","2"
"剌秃合必畜","1","1","2"
"八剌忽怯谷","1","1","2"
"八剌合黑河","1","1","2"
"元三年十月","1","1","2"
"宣懿太后月","1","1","2"
"懿太后月伦","1","1","2"
"族人泰赤乌","1","1","2"
"泰赤乌诸部","2","0","2"
"土兀剌河上","1","1","2"
"伐蔑里乞部","1","1","2"
"攻蔑里乞部","1","1","2"
"撒八剌二人","1","1","2"
"沆忽等大战","1","1","2"
"时弘吉剌部","1","1","2"
"帖尼火鲁罕","1","1","2"
"兀鲁回失连","1","1","2"
"鲁回失连真","1","1","2"
"回失连真河","1","1","2"
"伐按赤塔塔","1","1","2"
"答力台三人","1","1","2"
"时札木合部","1","1","2"
"火阿真伯姬","1","1","2"
"火力失烈门","1","1","2"
"力失烈门部","1","1","2"
"蔑里乞部人","1","1","2"
"弘吉剌五部","1","1","2"
"太丑二人实","1","1","2"
"哈阑真沙陀","1","1","2"
"折折运都山","1","1","2"
"皇弟斡赤斤","1","1","2"
"火力速八赤","1","1","2"
"皇帝位斡难","2","0","2"
"帝位斡难河","2","0","2"
"尊号曰成吉","2","0","2"
"号曰成吉思","2","0","2"
"曰成吉思皇","2","0","2"
"使乞力吉思","1","1","2"
"副元帅高令","1","1","2"
"元帅高令公","1","1","2"
