"N-gram","元史","元史翻译","Total"
"刑按察使兀鲁失","1","1","2"
"花同参知政事廉","1","1","2"
"同参知政事廉希","1","1","2"
"参知政事廉希宪","1","1","2"
"生券军八十一人","1","1","2"
"同知上都留守司","2","0","2"
"知上都留守司事","2","0","2"
"长河西千户必剌","1","1","2"
"河西千户必剌冲","1","1","2"
"符宝郎董文忠言","2","0","2"
"宋嘉定安抚昝万","2","0","2"
"嘉定安抚昝万寿","2","0","2"
"东川元帅杨文安","1","1","2"
"青居山蒙古万户","1","1","2"
"居山蒙古万户怯","1","1","2"
"山蒙古万户怯烈","1","1","2"
"荆鄂诸军都统程","1","1","2"
"鄂诸军都统程鹏","1","1","2"
"诸军都统程鹏飞","1","1","2"
"总管史塔剌浑等","1","1","2"
"管史塔剌浑等率","1","1","2"
"直秘阁湖北提举","1","1","2"
"秘阁湖北提举张","1","1","2"
"阁湖北提举张晏","1","1","2"
"湖北提举张晏然","1","1","2"
"鄂州民兵总制王","1","1","2"
"亲军都指挥使秃","1","1","2"
"军都指挥使秃满","1","1","2"
"都指挥使秃满带","1","1","2"
"襄阳路总管贾居","1","1","2"
"阳路总管贾居贞","1","1","2"
"一百九十六万七","1","1","2"
"百九十六万七千","1","1","2"
"九十六万七千八","1","1","2"
"十六万七千八百","1","1","2"
"六万七千八百九","1","1","2"
"万七千八百九十","1","1","2"
"七千八百九十八","1","1","2"
"米七万五千四百","1","1","2"
"七万五千四百一","1","1","2"
"五千四百一十五","1","1","2"
"千四百一十五石","1","1","2"
"十二年春正月癸","2","0","2"
"二年春正月癸酉","2","0","2"
"年春正月癸酉朔","2","0","2"
"宋沿江制置副使","1","1","2"
"伯颜承制授奕沿","2","0","2"
"颜承制授奕沿江","2","0","2"
"承制授奕沿江大","2","0","2"
"制授奕沿江大都","2","0","2"
"授奕沿江大都督","2","0","2"
"都辖唐惠等六人","1","1","2"
"侍卫亲军指挥使","1","1","2"
"卫亲军指挥使札","1","1","2"
"遣右卫指挥副使","1","1","2"
"右卫指挥副使郑","1","1","2"
"卫指挥副使郑温","1","1","2"
"工部侍郎严忠范","1","1","2"
"云南总管信苴日","1","1","2"
"石买等刺杀合剌","1","1","2"
"买等刺杀合剌章","1","1","2"
"等刺杀合剌章舍","1","1","2"
"刺杀合剌章舍里","1","1","2"
"杀合剌章舍里威","1","1","2"
"宣慰司行元帅府","2","0","2"
"慰司行元帅府事","2","0","2"
"置云南诸路规措","1","1","2"
"云南诸路规措所","1","1","2"
"文虎两浙大都督","1","1","2"
"中书右丞博鲁欢","1","1","2"
"都统制张林城降","2","0","2"
"兵部郎中何文著","1","1","2"
"诏谕淮东制置使","2","0","2"
"谕淮东制置使李","2","0","2"
"磁路总管姜毅捕","1","1","2"
"路总管姜毅捕获","1","1","2"
"总管姜毅捕获农","1","1","2"
"管姜毅捕获农民","1","1","2"
"姜毅捕获农民郝","1","1","2"
"毅捕获农民郝进","1","1","2"
"捕获农民郝进等","1","1","2"
"获农民郝进等四","1","1","2"
"农民郝进等四人","1","1","2"
"囊加带同阮思聪","1","1","2"
"劾前南京路总管","1","1","2"
"前南京路总管田","1","1","2"
"南京路总管田大","1","1","2"
"京路总管田大成","1","1","2"
"部尚书廉希贤等","1","1","2"
"命阿剌海牙镇守","1","1","2"
"督府节制军马苏","1","1","2"
"府节制军马苏刘","1","1","2"
"节制军马苏刘义","1","1","2"
"都元帅博鲁欢次","2","0","2"
"诣云南行中书省","2","0","2"
"云南行中书省请","1","1","2"
"毗阳万户石抹绍","1","1","2"
"阳万户石抹绍祖","1","1","2"
"宋沿江制置使赵","2","0","2"
"沿江制置使赵溍","2","0","2"
"侍仪副使关思义","1","1","2"
"镇江府马军总管","1","1","2"
"江府马军总管石","1","1","2"
"府马军总管石祖","1","1","2"
"马军总管石祖忠","1","1","2"
"部将李大明等二","1","1","2"
"将李大明等二百","1","1","2"
"李大明等二百人","1","1","2"
"宋江阴军佥判李","1","1","2"
"遣建都都元帅火","1","1","2"
"西平王奥鲁赤征","1","1","2"
"国信使廉希贤等","1","1","2"
"传旨令诸将守营","2","0","2"
"旨令诸将守营垒","2","0","2"
"八十三万一千八","1","1","2"
"十三万一千八百","1","1","2"
"三万一千八百五","1","1","2"
"万一千八百五十","1","1","2"
"一千八百五十二","1","1","2"
"一百九十一万九","1","1","2"
"百九十一万九千","1","1","2"
"九十一万九千一","1","1","2"
"十一万九千一百","1","1","2"
"通判王虎臣城降","2","0","2"
"取复州降将翟贵","1","1","2"
"遣山东路经略使","1","1","2"
"山东路经略使王","1","1","2"
"东路经略使王俨","1","1","2"
"路经略使王俨戍","1","1","2"
"林学士承旨撒迷","2","0","2"
"学士承旨撒迷底","2","0","2"
"士承旨撒迷底里","2","0","2"
"承旨撒迷底里主","2","0","2"
"讨长河西必剌充","1","1","2"
"夏中兴道按察司","1","1","2"
"常德府新城总制","1","1","2"
"德府新城总制鲁","1","1","2"
"府新城总制鲁希","1","1","2"
"新城总制鲁希文","1","1","2"
"宋五郡镇抚使吕","2","0","2"
"遣兵部郎中王世","1","1","2"
"兵部郎中王世英","1","1","2"
"四十代天师张宗","1","1","2"
"十代天师张宗演","1","1","2"
"中书右丞廉希宪","1","1","2"
"参知政事脱博忽","1","1","2"
"知政事脱博忽鲁","1","1","2"
"政事脱博忽鲁秃","1","1","2"
"事脱博忽鲁秃花","1","1","2"
"谕参知政事高达","1","1","2"
"三千四百一十五","1","1","2"
"十四万三千八百","1","1","2"
"四万三千八百六","1","1","2"
"万三千八百六十","1","1","2"
"蒙古万户阿剌罕","1","1","2"
"遣两浙大都督范","1","1","2"
"遣刑部侍郎伯术","1","1","2"
"襄阳熟券军二千","1","1","2"
"遣重庆府招讨使","1","1","2"
"重庆府招讨使毕","1","1","2"
"耽罗国达鲁花赤","2","0","2"
"遣万户张弘范等","1","1","2"
"黄鹄白鹞船数百","1","1","2"
"鹄白鹞船数百艘","1","1","2"
"淮安安抚使朱焕","1","1","2"
"奏立诸路转运司","2","0","2"
"五万一千八百二","1","1","2"
"万一千八百二十","1","1","2"
"一千八百二十九","1","1","2"
"遣降人游介实奉","2","0","2"
"书四川行枢密院","1","1","2"
"川行枢密院事昝","2","0","2"
"行枢密院事昝顺","2","0","2"
"枢密院事昝顺言","2","0","2"
"播州安抚杨邦宪","2","0","2"
"国信副使严忠范","1","1","2"
"中书左丞相忽都","1","1","2"
"书左丞相忽都带","1","1","2"
"尊号曰宪天述道","2","0","2"
"号曰宪天述道仁","2","0","2"
"曰宪天述道仁文","2","0","2"
"西川沧溪知县赵","1","1","2"
"川沧溪知县赵龙","1","1","2"
"四百七十六万四","1","1","2"
"百七十六万四千","1","1","2"
"五十六万一千一","1","1","2"
"十六万一千一百","1","1","2"
"六万一千一百一","1","1","2"
"万一千一百一十","1","1","2"
"一千一百一十二","1","1","2"
"百五十三万七千","1","1","2"
"五十三万七千七","1","1","2"
"十三万七千七百","1","1","2"
"三万七千七百四","1","1","2"
"万七千七百四十","1","1","2"
"安抚刘汉杰城降","2","0","2"
"澉浦镇统制胡全","1","1","2"
"福建路马步军总","1","1","2"
"遣军器监刘庭瑞","1","1","2"
"符宝郎董文忠请","1","1","2"
"千户王秃林察戍","1","1","2"
"行都元帅府宋都","1","1","2"
"都元帅府宋都带","1","1","2"
"谕临安中外军民","2","0","2"
"立随路都转运司","1","1","2"
"右丞相贾余庆等","1","1","2"
"丞相贾余庆等充","1","1","2"
"二百九十八万三","1","1","2"
"百九十八万三千","1","1","2"
"九十八万三千六","1","1","2"
"十八万三千六百","1","1","2"
"八万三千六百七","1","1","2"
"万三千六百七十","1","1","2"
"三千六百七十二","1","1","2"
"五百六十九万二","1","1","2"
"百六十九万二千","1","1","2"
"六十九万二千六","1","1","2"
"十九万二千六百","1","1","2"
"九万二千六百五","1","1","2"
"万二千六百五十","1","1","2"
"吏部侍郎杨居宽","1","1","2"
"五十一万三千八","1","1","2"
"十一万三千八百","1","1","2"
"一万三千八百二","1","1","2"
"万三千八百二十","1","1","2"
"三千八百二十七","1","1","2"
"二万一千三百四","1","1","2"
"万一千三百四十","1","1","2"
"一千三百四十九","1","1","2"
"生徐应镳父子四","1","1","2"
"徐应镳父子四人","1","1","2"
"荆湖南路行中书","1","1","2"
"湖南路行中书省","1","1","2"
"独松关守将张濡","1","1","2"
"襄阳管军万户邸","1","1","2"
"阳管军万户邸浃","1","1","2"
"大都路总管张守","1","1","2"
"都路总管张守智","1","1","2"
"东川行枢密院总","1","1","2"
"川行枢密院总帅","1","1","2"
"行枢密院总帅汪","1","1","2"
"枢密院总帅汪惟","1","1","2"
"密院总帅汪惟正","1","1","2"
"淮西万户府招降","1","1","2"
"西万户府招降方","1","1","2"
"万户府招降方山","1","1","2"
"户府招降方山等","1","1","2"
"府招降方山等六","1","1","2"
"省左右司郎中郝","1","1","2"
"左右司郎中郝祯","1","1","2"
"遣都元帅孛鲁欢","1","1","2"
"都元帅孛鲁欢等","1","1","2"
"召昭文馆大学士","1","1","2"
"昭文馆大学士姚","1","1","2"
"文馆大学士姚枢","1","1","2"
"翰林侍讲学士徒","1","1","2"
"林侍讲学士徒单","1","1","2"
"侍讲学士徒单公","1","1","2"
"讲学士徒单公履","1","1","2"
"北京行中书省廉","1","1","2"
"京行中书省廉希","1","1","2"
"行中书省廉希宪","1","1","2"
"二万四千六百两","1","1","2"
"右卫亲军千户董","1","1","2"
"卫亲军千户董士","1","1","2"
"亲军千户董士元","1","1","2"
"军千户董士元战","1","1","2"
"千户董士元战死","1","1","2"
"孔子五十三世孙","1","1","2"
"命太子赞善王恂","2","0","2"
"李庭芝留朱焕守","1","1","2"
"庭芝留朱焕守扬","1","1","2"
"芝留朱焕守扬州","1","1","2"
"行中书省事北京","2","0","2"
"行中书省左右司","1","1","2"
"省左右司郎中孟","1","1","2"
"左右司郎中孟祺","1","1","2"
"广西路静江府等","1","1","2"
"西路静江府等大","1","1","2"
"路静江府等大小","1","1","2"
"静江府等大小州","1","1","2"
"江府等大小州城","1","1","2"
"泰州守将孙良臣","1","1","2"
"五十四万二千六","1","1","2"
"十四万二千六百","1","1","2"
"四万二千六百二","1","1","2"
"万二千六百二十","1","1","2"
"二千六百二十四","1","1","2"
"八万三千二百一","1","1","2"
"万三千二百一十","1","1","2"
"三千二百一十七","1","1","2"
"中书右丞阿里海","1","1","2"
"书右丞阿里海牙","1","1","2"
"东左副都元帅塔","1","1","2"
"江东江西大都督","1","1","2"
"淮东淮西左副都","1","1","2"
"东淮西左副都元","1","1","2"
"淮西左副都元帅","1","1","2"
"西左副都元帅陈","1","1","2"
"左副都元帅陈岩","1","1","2"
"汉军都元帅阔阔","1","1","2"
"军都元帅阔阔带","1","1","2"
"遣太常卿脱忽思","1","1","2"
"四万户总管奥鲁","1","1","2"
"万户总管奥鲁赤","1","1","2"
"奥鲁赤参知政事","2","0","2"
"上参议中赞金方","1","1","2"
"参议中赞金方庆","1","1","2"
"千九百七十二万","1","1","2"
"九百七十二万一","1","1","2"
"百七十二万一千","1","1","2"
"两浙宣抚使焦友","1","1","2"
"浙宣抚使焦友直","1","1","2"
"淮西安抚使夏贵","1","1","2"
"西安抚使夏贵请","1","1","2"
"将士二百三十九","1","1","2"
"士二百三十九人","1","1","2"
"米二十二万五千","1","1","2"
"二十二万五千五","1","1","2"
"十二万五千五百","1","1","2"
"二万五千五百六","1","1","2"
"万五千五百六十","1","1","2"
"五千五百六十石","1","1","2"
"钞四千二百八十","1","1","2"
"四千二百八十二","1","1","2"
"千二百八十二锭","1","1","2"
"洪茶丘饬兵御备","2","0","2"
"八千三百五十二","1","1","2"
"千三百五十二人","1","1","2"
"征东都元帅洪茶","1","1","2"
"东都元帅洪茶丘","1","1","2"
"立永昌路山丹城","1","1","2"
"永昌路山丹城等","1","1","2"
"湖北道宣慰使塔","1","1","2"
"北道宣慰使塔海","1","1","2"
"军马守御瑞金县","1","1","2"
"建宁府通判郭缵","1","1","2"
"立襄阳府襄阳县","1","1","2"
"浙西道宣慰使阿","1","1","2"
"西道宣慰使阿塔","1","1","2"
"道宣慰使阿塔海","1","1","2"
"特磨道将军农士","1","1","2"
"磨道将军农士贵","1","1","2"
"长阿立丁宁占等","1","1","2"
"阿立丁宁占等三","1","1","2"
"立丁宁占等三十","1","1","2"
"丁宁占等三十一","1","1","2"
"融州安抚使谭昌","1","1","2"
"湖北道宣慰使黑","1","1","2"
"宣慰使阿剌罕中","2","0","2"
"慰使阿剌罕中书","2","0","2"
"使阿剌罕中书左","2","0","2"
"阿剌罕中书左丞","2","0","2"
"湖北道宣慰使奥","1","1","2"
"北道宣慰使奥鲁","1","1","2"
"道宣慰使奥鲁赤","1","1","2"
"行湖北道宣慰使","2","0","2"
"东川都元帅张德","1","1","2"
"川都元帅张德润","1","1","2"
"都元帅张德润等","1","1","2"
"元帅张德润等攻","1","1","2"
"江西宣慰使麦术","1","1","2"
"西宣慰使麦术丁","1","1","2"
"淮东宣慰使彻里","1","1","2"
"东宣慰使彻里帖","1","1","2"
"宣慰使彻里帖木","1","1","2"
"江东宣慰使张荣","1","1","2"
"东宣慰使张荣实","1","1","2"
"江西宣慰使李恒","1","1","2"
"荆湖路宣抚使程","1","1","2"
"湖路宣抚使程鹏","1","1","2"
"路宣抚使程鹏飞","1","1","2"
"闽广大都督兵马","1","1","2"
"广大都督兵马招","1","1","2"
"大都督兵马招讨","1","1","2"
"都督兵马招讨使","1","1","2"
"督兵马招讨使蒲","1","1","2"
"兵马招讨使蒲寿","1","1","2"
"马招讨使蒲寿庚","1","1","2"
"常德府总管鲁希","1","1","2"
"德府总管鲁希文","1","1","2"
"征南都元帅唆都","1","1","2"
"遣招讨使百家奴","1","1","2"
"湖北宣慰使塔海","1","1","2"
"湖北道宣慰使贾","1","1","2"
"北道宣慰使贾居","1","1","2"
"道宣慰使贾居贞","1","1","2"
"右副都元帅张德","1","1","2"
"都元帅张德润上","1","1","2"
"都元帅杨文安攻","1","1","2"
"千三百五十五人","1","1","2"
"米二万一千六百","1","1","2"
"顺德府总管张文","1","1","2"
"德府总管张文焕","1","1","2"
"芮金紫光禄大夫","1","1","2"
"平章政事阿塔海","1","1","2"
"福建路宣慰使唆","1","1","2"
"建路宣慰使唆都","1","1","2"
"太子赞善王恂掌","1","1","2"
"工部郎中郭守敬","1","1","2"
"黄州路宣慰使唐","1","1","2"
"州路宣慰使唐兀","1","1","2"
"路宣慰使唐兀带","1","1","2"
"沿海经略副使合","1","1","2"
"海经略副使合剌","1","1","2"
"经略副使合剌带","1","1","2"
"行枢密院招降西","1","1","2"
"枢密院招降西蜀","1","1","2"
"梧州万户朱国宝","1","1","2"
"中书左丞吕文焕","1","1","2"
"汉军都元帅李庭","1","1","2"
"广南西道宣慰司","1","1","2"
"遣管军总管崔永","1","1","2"
"参知政事密立忽","1","1","2"
"知政事密立忽辛","1","1","2"
"命行中书省左丞","1","1","2"
"书省左丞夏贵等","1","1","2"
"遣宣慰使史格进","1","1","2"
"谕乌蒙路总管阿","1","1","2"
"乌蒙路总管阿牟","1","1","2"
"江东道按察使阿","1","1","2"
"东道按察使阿八","1","1","2"
"道按察使阿八赤","1","1","2"
"泸州降臣薛旺等","1","1","2"
"时淮西宣慰使昂","1","1","2"
"回回人中阿合马","1","1","2"
"阿合马才任宰相","2","0","2"
"命平章政事哈伯","1","1","2"
"平章政事哈伯等","1","1","2"
"命太常少卿伯麻","1","1","2"
"太常少卿伯麻思","1","1","2"
"常少卿伯麻思告","1","1","2"
"江东宣慰使张弘","1","1","2"
"东宣慰使张弘范","1","1","2"
"参知政事蒙古带","1","1","2"
"知政事蒙古带请","1","1","2"
"千二百七十七锭","1","1","2"
"江南诸路总管府","1","1","2"
"水军万户张荣实","1","1","2"
"参知政事贾居贞","1","1","2"
"江西参知政事李","1","1","2"
"西参知政事李恒","1","1","2"
"扬州行中书省分","1","1","2"
"建汉祖天师正一","1","1","2"
"汉祖天师正一祠","1","1","2"
"礼部尚书柴椿等","1","1","2"
"左副都元帅刘深","1","1","2"
"福州安抚使王积","1","1","2"
"州安抚使王积翁","1","1","2"
"漳州安抚使沈世","1","1","2"
"州安抚使沈世隆","1","1","2"
"护国明著灵惠协","1","1","2"
"国明著灵惠协正","1","1","2"
"明著灵惠协正善","1","1","2"
"著灵惠协正善庆","1","1","2"
"灵惠协正善庆显","1","1","2"
"惠协正善庆显济","1","1","2"
"协正善庆显济天","1","1","2"
"正善庆显济天妃","1","1","2"
"钞二万一千三百","1","1","2"
"二万一千三百三","1","1","2"
"万一千三百三十","1","1","2"
"一千三百三十九","1","1","2"
"千三百三十九锭","1","1","2"
"总管张子良所签","1","1","2"
