"N-gram","元史","元史翻译","Total"
"台赃罚钞三百","1","1","2"
"赃罚钞三百锭","1","1","2"
"罚钞三百锭赐","1","1","2"
"御史中丞八剌","2","0","2"
"翰林直学士马","1","1","2"
"林直学士马哈","1","1","2"
"佥中政院事脱","1","1","2"
"中书断事官忽","1","1","2"
"左司员外郎王","1","1","2"
"司员外郎王德","1","1","2"
"员外郎王德明","1","1","2"
"礼部尚书八剌","1","1","2"
"书八剌哈赤等","1","1","2"
"祖父纪功碑铭","1","1","2"
"水达达路阿速","1","1","2"
"达达路阿速古","1","1","2"
"凤翔府岐阳书","1","1","2"
"翔府岐阳书院","1","1","2"
"中书参议阿荣","1","1","2"
"太子詹事丞赵","1","1","2"
"子詹事丞赵世","1","1","2"
"詹事丞赵世安","1","1","2"
"上都留守铁木","1","1","2"
"御史中丞史惟","1","1","2"
"史中丞史惟良","1","1","2"
"中丞史惟良沛","1","1","2"
"丞史惟良沛县","1","1","2"
"诸路道教事张","1","1","2"
"路道教事张留","1","1","2"
"道教事张留孙","1","1","2"
"成赞化保运神","1","1","2"
"赞化保运神德","1","1","2"
"化保运神德真","1","1","2"
"保运神德真君","1","1","2"
"补化加录军国","1","1","2"
"化加录军国重","1","1","2"
"知枢密院事燕","1","1","2"
"大司农卿燕赤","1","1","2"
"立元江等处宣","1","1","2"
"元江等处宣慰","1","1","2"
"江等处宣慰司","1","1","2"
"云南威楚路黄","1","1","2"
"南威楚路黄州","1","1","2"
"威楚路黄州土","1","1","2"
"楚路黄州土官","1","1","2"
"路黄州土官哀","1","1","2"
"黄州土官哀放","1","1","2"
"威楚路土官昵","1","1","2"
"楚路土官昵放","1","1","2"
"命中书左丞赵","1","1","2"
"中书左丞赵世","1","1","2"
"书左丞赵世安","1","1","2"
"左丞赵世安提","1","1","2"
"丞赵世安提调","1","1","2"
"赵世安提调国","1","1","2"
"世安提调国子","1","1","2"
"安提调国子监","1","1","2"
"提调国子监学","1","1","2"
"大崇禧万寿寺","1","1","2"
"四川重庆路酒","1","1","2"
"川重庆路酒禁","1","1","2"
"牙连秃杰鲁迭","1","1","2"
"连秃杰鲁迭所","1","1","2"
"秃杰鲁迭所居","1","1","2"
"杰鲁迭所居鹰","1","1","2"
"鲁迭所居鹰坊","1","1","2"
"迭所居鹰坊八","1","1","2"
"所居鹰坊八百","1","1","2"
"居鹰坊八百七","1","1","2"
"鹰坊八百七十","1","1","2"
"坊八百七十户","1","1","2"
"八百七十户粮","1","1","2"
"知枢密院事撒","1","1","2"
"枢密院事撒敦","1","1","2"
"中书右丞撒迪","1","1","2"
"宣政使阔里吉","1","1","2"
"政使阔里吉思","1","1","2"
"铁木知枢密院","2","0","2"
"太祖光献翼圣","1","1","2"
"祖光献翼圣皇","1","1","2"
"光献翼圣皇后","1","1","2"
"世祖昭睿顺圣","1","1","2"
"祖昭睿顺圣皇","1","1","2"
"济宁忠武王按","1","1","2"
"宁忠武王按陈","1","1","2"
"宣慈惠圣皇后","1","1","2"
"慈惠圣皇后真","1","1","2"
"惠圣皇后真哥","1","1","2"
"圣皇后真哥侄","1","1","2"
"皇后真哥侄毓","1","1","2"
"后真哥侄毓德","1","1","2"
"真哥侄毓德王","1","1","2"
"哥侄毓德王孛","1","1","2"
"侄毓德王孛罗","1","1","2"
"毓德王孛罗帖","1","1","2"
"德王孛罗帖木","1","1","2"
"正二十五年八","1","1","2"
"二十五年八月","1","1","2"
"十五年八月崩","1","1","2"
"完者忽都皇后","1","1","2"
"前锋三千人破","1","1","2"
"锋三千人破金","1","1","2"
"三千人破金兵","1","1","2"
"千人破金兵十","1","1","2"
"人破金兵十余","1","1","2"
"破金兵十余万","1","1","2"
"裕宗徽仁裕圣","1","1","2"
"宗徽仁裕圣皇","1","1","2"
"皇太后尊号曰","2","0","2"
"太后尊号曰仪","2","0","2"
"后尊号曰仪天","2","0","2"
"德泰宁福庆皇","1","1","2"
"泰宁福庆皇太","1","1","2"
"宁福庆皇太后","1","1","2"
"秃秃哈率众追","1","1","2"
"拨付怯薛丹五","1","1","2"
"付怯薛丹五百","1","1","2"
"怯薛丹五百名","1","1","2"
"子老章袭封镇","1","1","2"
"老章袭封镇南","1","1","2"
"章袭封镇南王","1","1","2"
"花黄金五十两","1","1","2"
"赠推忠宣力佐","1","1","2"
"推忠宣力佐命","1","1","2"
"弟术忽难袭高","1","1","2"
"术忽难袭高唐","1","1","2"
"忽难袭高唐王","1","1","2"
"赠推忠宣惠宁","1","1","2"
"推忠宣惠宁远","1","1","2"
"忠宣惠宁远功","1","1","2"
"宣惠宁远功臣","1","1","2"
"加赠资善大夫","1","1","2"
"岭北等处行中","1","1","2"
"追赠推诚宣力","1","1","2"
"赠推诚宣力翊","1","1","2"
"推诚宣力翊卫","1","1","2"
"诚宣力翊卫功","1","1","2"
"赠推忠协谋佐","1","1","2"
"推忠协谋佐运","1","1","2"
"忠协谋佐运功","1","1","2"
"协谋佐运功臣","1","1","2"
"诏赠宣忠同德","1","1","2"
"赠宣忠同德弼","1","1","2"
"宣忠同德弼亮","1","1","2"
"忠同德弼亮功","1","1","2"
"同德弼亮功臣","1","1","2"
"林等处行中书","1","1","2"
"撒合参知政事","2","0","2"
"赠推诚亮节崇","1","1","2"
"推诚亮节崇德","1","1","2"
"诚亮节崇德赞","1","1","2"
"亮节崇德赞治","1","1","2"
"节崇德赞治功","1","1","2"
"崇德赞治功臣","1","1","2"
"散八思哈长官","1","1","2"
"处行中书省理","1","1","2"
"南行中书省郎","1","1","2"
"行中书省郎中","1","1","2"
"献牝马三千匹","1","1","2"
"云南王征金齿","1","1","2"
"南王征金齿诸","1","1","2"
"王征金齿诸部","1","1","2"
"赠推忠宣力功","1","1","2"
"推忠宣力功臣","1","1","2"
"征行军万户府","1","1","2"
"行军万户府达","1","1","2"
"本所达鲁花赤","1","1","2"
"进昭武大将军","1","1","2"
"赠推忠同德佐","1","1","2"
"推忠同德佐理","1","1","2"
"忠同德佐理功","1","1","2"
"同德佐理功臣","1","1","2"
"平阳二路达鲁","1","1","2"
"阳二路达鲁花","1","1","2"
"云南诸路宣慰","1","1","2"
"南诸路宣慰使","1","1","2"
"诸路宣慰使都","1","1","2"
"授云南诸路转","1","1","2"
"云南诸路转运","1","1","2"
"南诸路转运使","1","1","2"
"累赠推忠佐理","1","1","2"
"加赠推诚守正","1","1","2"
"赠推诚守正佐","1","1","2"
"推诚守正佐理","1","1","2"
"诚守正佐理翊","1","1","2"
"守正佐理翊戴","1","1","2"
"正佐理翊戴功","1","1","2"
"佐理翊戴功臣","1","1","2"
"木华黎四世孙","1","1","2"
"玉册玉宝上皇","1","1","2"
"册玉宝上皇后","1","1","2"
"玉宝上皇后弘","1","1","2"
"宝上皇后弘吉","1","1","2"
"上皇后弘吉剌","1","1","2"
"玉册金宝立燕","1","1","2"
"册金宝立燕王","1","1","2"
"曾祖述律哥图","1","1","2"
"八邻部左千户","1","1","2"
"遣蒙古军都元","1","1","2"
"加赠宣忠佐命","1","1","2"
"赠宣忠佐命开","1","1","2"
"宣忠佐命开济","1","1","2"
"忠佐命开济翊","1","1","2"
"佐命开济翊戴","1","1","2"
"命开济翊戴功","1","1","2"
"开济翊戴功臣","1","1","2"
"先本武平北折","1","1","2"
"本武平北折连","1","1","2"
"武平北折连川","1","1","2"
"平北折连川按","1","1","2"
"北折连川按答","1","1","2"
"折连川按答罕","1","1","2"
"连川按答罕山","1","1","2"
"川按答罕山部","1","1","2"
"按答罕山部族","1","1","2"
"佐宪宗征阿速","1","1","2"
"白金二千五百","1","1","2"
"阿术会师襄阳","1","1","2"
"遣阿剌罕率诸","1","1","2"
"阿剌罕率诸翼","1","1","2"
"剌罕率诸翼军","1","1","2"
"罕率诸翼军攻","1","1","2"
"率诸翼军攻郢","1","1","2"
"蒙古汉军上万","1","1","2"
"古汉军上万户","1","1","2"
"行枢密院行中","2","0","2"
"枢密院行中书","2","0","2"
"密院行中书省","2","0","2"
"行同知沿江枢","1","1","2"
"同知沿江枢密","1","1","2"
"知沿江枢密院","1","1","2"
"沿江枢密院事","1","1","2"
"建行省平章政","1","1","2"
"赠推忠守正佐","1","1","2"
"推忠守正佐理","1","1","2"
"忠守正佐理功","1","1","2"
"守正佐理功臣","1","1","2"
"授南京等路宣","1","1","2"
"南京等路宣慰","1","1","2"
"京等路宣慰使","1","1","2"
"改河南道宣慰","1","1","2"
"河南道宣慰使","1","1","2"
"彰德南京新军","1","1","2"
"德南京新军千","1","1","2"
"南京新军千户","1","1","2"
"丞相帐前合必","1","1","2"
"相帐前合必赤","1","1","2"
"帐前合必赤军","1","1","2"
"漳州陈吊眼聚","1","1","2"
"江西等处行枢","1","1","2"
"西等处行枢密","1","1","2"
"大德二年十一","1","1","2"
"德二年十一月","1","1","2"
"二年十一月卒","1","1","2"
"赠效忠宣力定","1","1","2"
"效忠宣力定远","1","1","2"
"立东路蒙古军","1","1","2"
"东路蒙古军上","1","1","2"
"路蒙古军上万","1","1","2"
"蒙古军上万户","1","1","2"
"古军上万户府","1","1","2"
"勤等四千余户","1","1","2"
"安抚刘师勇攻","1","1","2"
"抚刘师勇攻吕","1","1","2"
"刘师勇攻吕城","1","1","2"
"使海外八罗孛","1","1","2"
"海外八罗孛国","1","1","2"
"右丞唆都征占","1","1","2"
"丞唆都征占城","1","1","2"
"功授江浙省理","1","1","2"
"授江浙省理问","1","1","2"
"江浙省理问官","1","1","2"
"龙翊亲军都指","1","1","2"
"军都指挥使事","1","1","2"
"伯颜河南行省","2","0","2"
"颜河南行省左","2","0","2"
"特加伯颜银青","1","1","2"
"加伯颜银青荣","1","1","2"
"伯颜银青荣禄","1","1","2"
"颜银青荣禄大","1","1","2"
"赐黄金二百五","1","1","2"
"楮币二十五万","1","1","2"
"币二十五万缗","1","1","2"
"特加授侍正府","1","1","2"
"加授侍正府侍","1","1","2"
"授侍正府侍正","1","1","2"
"加伯颜昭功宣","1","1","2"
"伯颜昭功宣毅","1","1","2"
"颜昭功宣毅万","1","1","2"
"昭功宣毅万户","1","1","2"
"伯颜奉太皇太","1","1","2"
"颜奉太皇太后","1","1","2"
"奉太皇太后命","1","1","2"
"斡罗思诸卫亲","1","1","2"
"罗思诸卫亲军","1","1","2"
"思诸卫亲军都","1","1","2"
"诸卫亲军都指","1","1","2"
"八番宣抚司达","1","1","2"
"番宣抚司达鲁","1","1","2"
"诏赠推诚定远","1","1","2"
"赠推诚定远宣","1","1","2"
"推诚定远宣忠","1","1","2"
"诚定远宣忠亮","1","1","2"
"定远宣忠亮节","1","1","2"
"远宣忠亮节功","1","1","2"
"宣忠亮节功臣","1","1","2"
"升四川行省平","1","1","2"
"答失八都鲁兵","1","1","2"
"陕西诸省诸王","1","1","2"
"西诸省诸王兵","1","1","2"
"河南行省郎中","1","1","2"
"宗建奎章阁学","1","1","2"
"建奎章阁学士","1","1","2"
"中台监察御史","1","1","2"
"除绍兴路总管","2","0","2"
"授同知泗州事","1","1","2"
"辽阳行省参知","1","1","2"
"阳行省参知政","1","1","2"
"升河南行省右","1","1","2"
"怯怜口怯薛官","1","1","2"
"相哈剌哈孙建","1","1","2"
"哈剌哈孙建议","1","1","2"
"剌哈孙建议迎","1","1","2"
"哈孙建议迎立","1","1","2"
"孙建议迎立武","1","1","2"
"建议迎立武宗","1","1","2"
"山北辽东道肃","1","1","2"
"北辽东道肃政","1","1","2"
"子脱欢同入国","1","1","2"
"脱欢同入国学","1","1","2"
"同知将作院事","1","1","2"
"调同知通政院","1","1","2"
"虎符唐兀亲军","1","1","2"
"符唐兀亲军都","1","1","2"
"唐兀亲军都指","1","1","2"
"兀亲军都指挥","1","1","2"
"六世祖始居开","1","1","2"
"世祖始居开平","1","1","2"
"天泽扈驾北征","1","1","2"
"赠翊运效节功","1","1","2"
"加赠推忠翊运","1","1","2"
"赠推忠翊运效","1","1","2"
"推忠翊运效节","1","1","2"
"忠翊运效节功","1","1","2"
"成都经略使总","1","1","2"
"都经略使总管","1","1","2"
"经略使总管万","1","1","2"
"略使总管万户","1","1","2"
"丞相伯颜受命","1","1","2"
"相伯颜受命伐","1","1","2"
"伯颜受命伐宋","1","1","2"
"河南行尚书省","1","1","2"
"南行尚书省平","1","1","2"
"知太史院侍仪","1","1","2"
"太史院侍仪司","1","1","2"
"史院侍仪司事","1","1","2"
"中统元年二月","1","1","2"
"统元年二月卒","1","1","2"
"授山北辽东道","1","1","2"
"河东山西两道","1","1","2"
"东山西两道肃","1","1","2"
"山西两道肃政","1","1","2"
"西两道肃政廉","1","1","2"
"两道肃政廉访","1","1","2"
"汴梁两路总管","1","1","2"
"授金州招讨副","1","1","2"
"金州招讨副使","1","1","2"
"行淮西总管万","1","1","2"
"淮西总管万户","1","1","2"
"西总管万户府","1","1","2"
"总管万户府事","1","1","2"
"管本万户府事","1","1","2"
"斩首六百余级","1","1","2"
"处州路管军万","1","1","2"
"州路管军万户","1","1","2"
"珍骠骑卫上将","1","1","2"
"同知大名府事","1","1","2"
"左翼侍卫亲军","1","1","2"
"改太平路总管","1","1","2"
"西道宣慰使都","1","1","2"
"乞里迷失攻淮","1","1","2"
"里迷失攻淮安","1","1","2"
"元帅张弘范征","1","1","2"
"镇南王脱欢命","1","1","2"
"泗州军民总管","1","1","2"
"同知山东西路","1","1","2"
"知山东西路兵","1","1","2"
"山东西路兵马","1","1","2"
"东西路兵马都","1","1","2"
"西路兵马都总","1","1","2"
"授济南武卫军","1","1","2"
"济南武卫军总","1","1","2"
"南武卫军总管","1","1","2"
"加推忠协力秉","1","1","2"
"推忠协力秉义","1","1","2"
"忠协力秉义功","1","1","2"
"协力秉义功臣","1","1","2"
"追赠中书左丞","1","1","2"
"蓬等处都元帅","1","1","2"
"等处都元帅府","1","1","2"
"处都元帅府参","1","1","2"
"都元帅府参议","1","1","2"
"佥陕西道提刑","1","1","2"
"陕西道提刑按","1","1","2"
"中兴道按察副","1","1","2"
"兴道按察副使","1","1","2"
"授佥行中书省","1","1","2"
"中书左右司郎","1","1","2"
"书左右司郎中","1","1","2"
"改江浙行省右","2","0","2"
"军前行尚书省","1","1","2"
"前行尚书省事","1","1","2"
"后加赠推诚效","1","1","2"
"加赠推诚效节","1","1","2"
"赠推诚效节功","1","1","2"
"推诚效节功臣","1","1","2"
"益都路宣抚使","1","1","2"
"良弼同佥书枢","1","1","2"
"弼同佥书枢密","1","1","2"
"同佥书枢密院","1","1","2"
"婿著作郎李稚","1","1","2"
"著作郎李稚宾","1","1","2"
"赠端贞雅亮佐","1","1","2"
"端贞雅亮佐治","1","1","2"
"贞雅亮佐治功","1","1","2"
"雅亮佐治功臣","1","1","2"
"改提刑按察司","1","1","2"
"提刑按察司肃","2","0","2"
"刑按察司肃政","2","0","2"
"按察司肃政廉","2","0","2"
"察司肃政廉访","2","0","2"
"司肃政廉访司","2","0","2"
"庆元年三月卒","1","1","2"
"夔府等处蒙古","1","1","2"
"府等处蒙古汉","1","1","2"
"等处蒙古汉军","1","1","2"
"处蒙古汉军都","1","1","2"
"汉军都元帅参","1","1","2"
"军都元帅参议","1","1","2"
"参政曲里吉思","1","1","2"
"分兵进取五溪","1","1","2"
"兵进取五溪洞","1","1","2"
"进取五溪洞蛮","1","1","2"
"都元帅脱察一","1","1","2"
"元帅脱察一军","1","1","2"
"功加龙虎卫上","1","1","2"
"加龙虎卫上将","1","1","2"
"遥授中书省左","1","1","2"
"授中书省左丞","1","1","2"
"奉旨北征怀都","1","1","2"
"改淮东宣慰使","2","0","2"
"益都军民公事","1","1","2"
"改安抚司总管","2","0","2"
"安抚司总管府","2","0","2"
"迁荆湖北道宣","2","0","2"
"诏加赐金五十","1","1","2"
"加赐金五十两","1","1","2"
"陕西行省左右","1","1","2"
"文天祥置都督","1","1","2"
"天祥置都督府","1","1","2"
"守臣张清行都","1","1","2"
"臣张清行都督","1","1","2"
"张清行都督府","1","1","2"
"清行都督府事","1","1","2"
"广平章政事要","1","1","2"
"平章政事要束","1","1","2"
"章政事要束木","1","1","2"
"政事要束木贪","1","1","2"
"顺德达泉引入","1","1","2"
"德达泉引入城","1","1","2"
"达泉引入城中","1","1","2"
"没民田千三百","1","1","2"
"民田千三百余","1","1","2"
"田千三百余顷","1","1","2"
"漳二水合流处","1","1","2"
"永年下经鸡泽","1","1","2"
"灌田三千余顷","1","1","2"
"温县南复入大","1","1","2"
"县南复入大河","1","1","2"
"皇曾孙松山封","1","1","2"
"福建闽海道提","1","1","2"
"建闽海道提刑","1","1","2"
"闽海道提刑按","1","1","2"
"海道提刑按察","1","1","2"
"迁浙东道宣慰","2","0","2"
"二十三年四月","1","1","2"
"湖北湖南行省","1","1","2"
"北湖南行省钱","1","1","2"
"湖南行省钱粮","1","1","2"
"山东西道廉访","1","1","2"
"东西道廉访使","1","1","2"
"河北河南道巡","1","1","2"
"北河南道巡行","1","1","2"
"河南道巡行劝","1","1","2"
"南道巡行劝农","1","1","2"
"同知浙东道宣","1","1","2"
"知浙东道宣慰","1","1","2"
"浙东道宣慰司","1","1","2"
"东道宣慰司事","1","1","2"
"陕西五路转运","1","1","2"
"西五路转运司","1","1","2"
"五路转运司谘","1","1","2"
"路转运司谘议","1","1","2"
"佥河东山西道","1","1","2"
"山南湖北道提","1","1","2"
"江南浙西道提","1","1","2"
"南浙西道提刑","1","1","2"
"追封容城郡公","1","1","2"
"追封临川郡公","1","1","2"
"英宗两朝实录","1","1","2"
"西京参议宣慰","1","1","2"
"京参议宣慰司","1","1","2"
"参议宣慰司事","1","1","2"
"中兴等路学校","1","1","2"
"佥河南江北行","1","1","2"
"河南江北行中","1","1","2"
"南江北行中书","1","1","2"
"江北行中书省","1","1","2"
"北行中书省事","1","1","2"
"赠旧学同德翊","1","1","2"
"旧学同德翊戴","1","1","2"
"学同德翊戴辅","1","1","2"
"同德翊戴辅治","1","1","2"
"德翊戴辅治功","1","1","2"
"翊戴辅治功臣","1","1","2"
"道行御史台治","1","1","2"
"授宗正府郎中","1","1","2"
"迁中书省右司","1","1","2"
"中书省右司员","1","1","2"
"书省右司员外","1","1","2"
"省右司员外郎","1","1","2"
