"N-gram","魏书","魏书翻译","Total"
"豫州城人白早生","1","1","2"
"萧衍将军曹义宗","1","1","2"
"真定公元子直国","1","1","2"
"定公元子直国中","1","1","2"
"公元子直国中尉","1","1","2"
"殿中侍御史监军","1","1","2"
"中侍御史监军鹿","1","1","2"
"东清河人房须反","1","1","2"
"扬州车骑府录事","1","1","2"
"州车骑府录事参","1","1","2"
"车骑府录事参军","1","1","2"
"马渚西夜渡数百","1","1","2"
"渚西夜渡数百骑","1","1","2"
"河西人纥豆陵步","2","0","2"
"前华阳太守段育","1","1","2"
"华阳太守段育慰","1","1","2"
"建州刺史陆希质","1","1","2"
"州刺史陆希质闭","1","1","2"
"刺史陆希质闭城","1","1","2"
"外兵参军阳叔渊","1","1","2"
"兵参军阳叔渊单","1","1","2"
"参军阳叔渊单骑","1","1","2"
"军阳叔渊单骑驰","1","1","2"
"阳叔渊单骑驰赴","1","1","2"
"叔渊单骑驰赴北","1","1","2"
"渊单骑驰赴北中","1","1","2"
"尚书都令史谢远","1","1","2"
"时都官郎穆子容","1","1","2"
"都官郎穆子容穷","1","1","2"
"官郎穆子容穷究","1","1","2"
"北秀容第一酋长","1","1","2"
"将军元天穆东征","1","1","2"
"军元天穆东征邢","1","1","2"
"元天穆东征邢杲","1","1","2"
"武卫将军贺拔岳","1","1","2"
"诏侍中杨侃先行","1","1","2"
"天光令贺拔岳率","1","1","2"
"丑奴行台尉迟菩","1","1","2"
"奴行台尉迟菩萨","1","1","2"
"行台尉迟菩萨相","1","1","2"
"台尉迟菩萨相遇","1","1","2"
"分遣诸军散营农","1","1","2"
"遣诸军散营农稼","1","1","2"
"行台万俟道洛率","1","1","2"
"台万俟道洛率众","1","1","2"
"万俟道洛率众六","1","1","2"
"俟道洛率众六千","1","1","2"
"道洛率众六千人","1","1","2"
"都督长孙邪利率","1","1","2"
"略阳贼帅王庆云","1","1","2"
"南秦滑城人谋害","1","1","2"
"秦滑城人谋害刺","1","1","2"
"滑城人谋害刺史","1","1","2"
"城人谋害刺史辛","1","1","2"
"人谋害刺史辛琛","1","1","2"
"谋害刺史辛琛显","1","1","2"
"帅夏州人宿勤明","1","1","2"
"夏州人宿勤明达","1","1","2"
"时黄门侍郎崔悛","1","1","2"
"黄门侍郎崔悛作","1","1","2"
"门侍郎崔悛作色","1","1","2"
"齐献武王深思俊","1","1","2"
"献武王深思俊言","1","1","2"
"仆射贾显度相逢","1","1","2"
"牧守子孙投状求","1","1","2"
"国史典书高法显","1","1","2"
"伟等谄说上党王","1","1","2"
"寻加通直散骑常","2","0","2"
"月二十五日圣体","1","1","2"
"咸阳王禧等六王","1","1","2"
"阳王禧等六王子","1","1","2"
"王禧等六王子孙","1","1","2"
"禧等六王子孙像","1","1","2"
"武泰元年四月九","1","1","2"
"泰元年四月九日","1","1","2"
"时幽州人刘灵助","1","1","2"
"荣外兵参军司马","1","1","2"
"外兵参军司马子","1","1","2"
"大将军元穆先平","1","1","2"
"将军元穆先平齐","1","1","2"
"军元穆先平齐地","1","1","2"
"颢都督宗正珍孙","1","1","2"
"河内太守元袭固","1","1","2"
"内太守元袭固守","1","1","2"
"荣妻北乡郡长公","1","1","2"
"妻北乡郡长公主","1","1","2"
"都督河北诸军事","1","1","2"
"封平昌郡开国公","1","1","2"
"封昌乐郡开国公","1","1","2"
"大将军谘议参军","1","1","2"
"汝南乡郡二郡太","1","1","2"
"南乡郡二郡太守","1","1","2"
"秘书丞同郡李伯","1","1","2"
"书丞同郡李伯尚","1","1","2"
"尚书令李崇北伐","1","1","2"
"萧衍遣将曹义宗","2","0","2"
"太守郑仲明左右","1","1","2"
"命前侍中司马子","1","1","2"
"行台郎中李广谏","1","1","2"
"父舅氏沮渠蒙逊","1","1","2"
"舅氏沮渠蒙逊曾","1","1","2"
"相州刺史李世哲","1","1","2"
"所著文章百余篇","1","1","2"
"冀州仪同府中兵","1","1","2"
"州仪同府中兵参","1","1","2"
"仪同府中兵参军","1","1","2"
"御史中尉元匡高","1","1","2"
"史中尉元匡高选","1","1","2"
"中尉元匡高选御","1","1","2"
"尉元匡高选御史","1","1","2"
"中书舍人温子升","1","1","2"
"宋世良等四十人","1","1","2"
"改封北海郡开国","1","1","2"
"封北海郡开国公","1","1","2"
"朱天光拥众关右","1","1","2"
"都督府铠曹参军","1","1","2"
"朱荣大将军府司","1","1","2"
"荣大将军府司马","1","1","2"
"封灵丘郡开国公","1","1","2"
"大行台前驱都督","1","1","2"
"京畿北面大都督","1","1","2"
"改封城阳郡开国","1","1","2"
"封城阳郡开国公","1","1","2"
"弟豫州刺史元寿","1","1","2"
"令相州刺史窦泰","1","1","2"
"本将军除广州刺","1","1","2"
"将军除广州刺史","1","1","2"
"本官行徐州刺史","1","1","2"
"都督府仓曹参军","1","1","2"
"都督河东正平军","1","1","2"
"督河东正平军事","1","1","2"
"刺史崔元珍闭门","1","1","2"
"史崔元珍闭门拒","1","1","2"
"崔元珍闭门拒守","1","1","2"
"进封南阳郡开国","1","1","2"
"封南阳郡开国公","1","1","2"
"衍谯州刺史朱文","1","1","2"
"青州人耿翔聚众","1","1","2"
"仪同三司娄昭等","1","1","2"
"子鹄先使前胶州","1","1","2"
"鹄先使前胶州刺","1","1","2"
"先使前胶州刺史","1","1","2"
"使前胶州刺史严","1","1","2"
"前胶州刺史严思","1","1","2"
"胶州刺史严思达","1","1","2"
"州刺史严思达镇","1","1","2"
"沃野人破落汗拔","1","1","2"
"野人破落汗拔陵","1","1","2"
"本官假骠骑大将","1","1","2"
"官假骠骑大将军","1","1","2"
"南雍七州诸军事","1","1","2"
"人诱动蛮王问道","1","1","2"
"诱动蛮王问道期","1","1","2"
"衍雍州刺史萧续","1","1","2"
"大都督高敖曹讨","1","1","2"
"都督府长流参军","1","1","2"
"都督陇右诸军事","1","1","2"
"夏州刺史宇文黑","1","1","2"
"州刺史宇文黑獭","1","1","2"
"南秦州刺史李景","1","1","2"
"中兵参军豆卢光","1","1","2"
"封厌次县开国子","1","1","2"
"范阳太守卢文伟","1","1","2"
"阳太守卢文伟诱","1","1","2"
"行台仆射魏兰根","1","1","2"
"常山太守甄楷屯","1","1","2"
"州刺史刘灵助举","1","1","2"
"刺史刘灵助举义","1","1","2"
"史刘灵助举义兵","1","1","2"
"青州刺史东莱王","1","1","2"
"州刺史东莱王贵","1","1","2"
"史东莱王贵平密","1","1","2"
"东莱王贵平密信","1","1","2"
"长子率众攻高阳","1","1","2"
"前胶州刺史贾璐","1","1","2"
"陈显达治兵汉南","1","1","2"
"时顺阳太守王青","1","1","2"
"顺阳太守王青石","1","1","2"
"没鹿回部大人窦","1","1","2"
"鹿回部大人窦宾","1","1","2"
"晋征北将军卫瓘","2","0","2"
"晋成都王司马颖","1","1","2"
"晋太傅东海王司","1","1","2"
"太傅东海王司马","1","1","2"
"傅东海王司马越","1","1","2"
"晋雍州刺史贾疋","1","1","2"
"匈奴杂胡万余家","1","1","2"
"议欲定都氵垒源","1","1","2"
"慕容元真遣使朝","2","0","2"
"容元真遣使朝贡","2","0","2"
"遣大人长孙秩迎","1","1","2"
"悉勿祈兄弟十二","1","1","2"
"勿祈兄弟十二人","1","1","2"
"二十三年夏六月","1","1","2"
"二十六年冬十月","1","1","2"
"马牛羊百余万头","1","1","2"
"二十九年夏五月","1","1","2"
"三十三年冬十一","1","1","2"
"十三年冬十一月","1","1","2"
"三十六年夏五月","1","1","2"
"人许谦盗绢二匹","1","1","2"
"复前濮阳王孔雀","1","1","2"
"驸马都尉万安国","1","1","2"
"员外散骑常侍崔","1","1","2"
"外散骑常侍崔演","1","1","2"
"上党王长孙观等","1","1","2"
"孔子二十八世孙","1","1","2"
"子二十八世孙鲁","1","1","2"
"二十八世孙鲁郡","1","1","2"
"羌民钟岂渴干等","1","1","2"
"民钟岂渴干等二","1","1","2"
"钟岂渴干等二千","1","1","2"
"岂渴干等二千三","1","1","2"
"渴干等二千三百","1","1","2"
"干等二千三百户","1","1","2"
"骑常侍许赤虎使","2","0","2"
"常侍许赤虎使刘","2","0","2"
"侍许赤虎使刘昱","2","0","2"
"地豆诸国遣使朝","2","0","2"
"豆诸国遣使朝献","2","0","2"
"龟兹国遣使朝献","2","0","2"
"豫州人田智度聚","1","1","2"
"建昌王长乐改封","1","1","2"
"承明元年春二月","1","1","2"
"杀神部长奚买奴","1","1","2"
"追尊皇妣李贵人","1","1","2"
"丹诸国遣使朝献","2","0","2"
"万斤国遣使朝贡","2","0","2"
"假东阳王元丕爵","1","1","2"
"元年春正月乙酉","2","0","2"
"复前东郡王陆定","1","1","2"
"前东郡王陆定国","1","1","2"
"伏罗诸国遣使朝","2","0","2"
"镇西将军梁丑奴","1","1","2"
"平西将军杨灵珍","1","1","2"
"西将军杨灵珍等","1","1","2"
"怀州民伊祁苟初","2","0","2"
"外散骑常侍李长","1","1","2"
"散骑常侍李长仁","1","1","2"
"吐谷浑遣使朝献","2","0","2"
"阴平太守杨广香","1","1","2"
"勿吉国遣使朝献","2","0","2"
"员外散骑常侍郑","1","1","2"
"外散骑常侍郑羲","1","1","2"
"兹诸国遣使朝献","2","0","2"
"悉万斤诸国遣使","2","0","2"
"万斤诸国遣使朝","2","0","2"
"徐州刺史崔文仲","1","1","2"
"车骑大将军冯熙","1","1","2"
"骑大将军冯熙督","1","1","2"
"梁州刺史崔慧景","1","1","2"
"长史裴叔保率众","1","1","2"
"汝南太守常元真","1","1","2"
"龙骧将军胡青苟","1","1","2"
"骧将军胡青苟率","1","1","2"
"北连太山群盗张","1","1","2"
"萧道成游击将军","1","1","2"
"道成游击将军桓","1","1","2"
"成游击将军桓康","1","1","2"
"豫州刺史垣崇祖","1","1","2"
"兰台御史张求等","1","1","2"
"台御史张求等一","1","1","2"
"御史张求等一百","1","1","2"
"封昌黎王冯熙世","1","1","2"
"昌黎王冯熙世子","1","1","2"
"白兰王吐谷浑翼","1","1","2"
"兰王吐谷浑翼世","1","1","2"
"地豆国遣使朝贡","2","0","2"
"武州山石窟佛寺","1","1","2"
"七十五万一千七","1","1","2"
"十五万一千七百","1","1","2"
"南部尚书公孙文","1","1","2"
"部尚书公孙文庆","1","1","2"
"豫州刺史元斤率","1","1","2"
"三年春正月辛亥","2","0","2"
"淮阳太守王僧俊","1","1","2"
"夏州刺史章武王","1","1","2"
"阴平国遣使朝贡","2","0","2"
"员外散骑侍郎侯","1","1","2"
"外散骑侍郎侯灵","1","1","2"
"散骑侍郎侯灵绍","1","1","2"
"员外散骑侍郎苏","1","1","2"
"外散骑侍郎苏季","1","1","2"
"散骑侍郎苏季连","1","1","2"
"葬文明太皇太后","1","1","2"
"直散骑常侍李彪","1","1","2"
"散骑侍郎蒋少游","1","1","2"
"外散骑常侍宋弁","1","1","2"
"员外散骑侍郎房","1","1","2"
"外散骑侍郎房亮","1","1","2"
"武兴王杨集始朝","2","0","2"
"员外散骑侍郎刘","1","1","2"
"外散骑侍郎刘承","1","1","2"
"散骑侍郎刘承叔","1","1","2"
"外散骑常侍高聪","1","1","2"
"员外散骑侍郎贾","1","1","2"
"外散骑侍郎贾祯","1","1","2"
"员外散骑常侍卢","1","1","2"
"外散骑常侍卢昶","1","1","2"
"员外散骑侍郎王","1","1","2"
"外散骑侍郎王清","1","1","2"
"散骑侍郎王清石","1","1","2"
"文武应求者具名","2","0","2"
"武应求者具名闻","2","0","2"
"征南将军薛真度","1","1","2"
"龙阳县开国侯王","1","1","2"
"阳县开国侯王朗","1","1","2"
"引见群臣光极堂","2","0","2"
"广州刺史薛法护","1","1","2"
"右将军元隆大破","1","1","2"
"将军元隆大破汾","1","1","2"
"军元隆大破汾州","1","1","2"
"前军将军韩秀方","1","1","2"
"后军将军赵祖悦","1","1","2"
"军将军赵祖悦等","1","1","2"
"将军赵祖悦等十","1","1","2"
"军赵祖悦等十五","1","1","2"
"南阳太守房伯玉","1","1","2"
"平北将军崔惠景","1","1","2"
"鸾遣将裴叔业寇","2","0","2"
"遣将裴叔业寇涡","2","0","2"
"将裴叔业寇涡阳","2","0","2"
"继都督北讨诸军","2","0","2"
"显达攻陷马圈戍","1","1","2"
"振武将军慕容平","1","1","2"
"武将军慕容平城","1","1","2"
"天赐六年冬十月","1","1","2"
"高凉王乐真改封","1","1","2"
"凉王乐真改封平","1","1","2"
"王乐真改封平阳","1","1","2"
"乐真改封平阳王","1","1","2"
"州刺史元六头讨","1","1","2"
"三年春二月戊戌","1","1","2"
"定二州诸山居杂","2","0","2"
"二州诸山居杂胡","2","0","2"
"昌黎王慕容伯兒","2","0","2"
"束州侯尉古真统","1","1","2"
"赐南平公长孙嵩","1","1","2"
"遣元城侯元屈等","1","1","2"
"三城护军张昌等","1","1","2"
"河内人司马顺宰","1","1","2"
"二年春正月丙辰","1","1","2"
"将军公孙表等五","1","1","2"
"民二千余家内属","2","0","2"
"司马德宗遣使朝","2","0","2"
"泰常元年春正月","1","1","2"
"常元年春正月甲","1","1","2"
"元年春正月甲申","1","1","2"
"部将王仲德前锋","2","0","2"
"骁骑将军延普渡","1","1","2"
"二年春二月丙午","1","1","2"
"榆山丁零翟蜀率","1","1","2"
"匈奴镇将姚成都","1","1","2"
"三年春正月丁酉","1","1","2"
"护高车中郎将薛","1","1","2"
"高车中郎将薛繁","1","1","2"
"车中郎将薛繁率","1","1","2"
"高车丁零十二部","1","1","2"
"车丁零十二部大","1","1","2"
"事黄门侍郎奚观","1","1","2"
"黄门侍郎奚观率","1","1","2"
"五年春正月丙戌","1","1","2"
"年春正月丙戌朔","2","0","2"
"池阳侯司马道赐","1","1","2"
"阳侯司马道赐等","1","1","2"
"七年春正月甲辰","1","1","2"
"义符东郡太守王","2","0","2"
"符东郡太守王景","2","0","2"
"东郡太守王景度","2","0","2"
"遣寿光侯叔孙建","1","1","2"
"寿光侯叔孙建等","1","1","2"
"四年春正月丁巳","2","0","2"
"萧衍宁州刺史任","1","1","2"
"诏平南将军杨大","2","0","2"
"梁州刺史薛怀古","1","1","2"
"南秦州刺史崔暹","1","1","2"
"诏假右光禄大夫","1","1","2"
"假右光禄大夫元","1","1","2"
"右光禄大夫元遥","1","1","2"
"定州刺史田超秀","1","1","2"
"州刺史田超秀率","1","1","2"
"群臣奏请皇太后","1","1","2"
"臣奏请皇太后临","1","1","2"
"奏请皇太后临朝","1","1","2"
"定州刺史崔亮假","1","1","2"
"州刺史崔亮假镇","1","1","2"
"刺史崔亮假镇南","1","1","2"
"史崔亮假镇南将","1","1","2"
"崔亮假镇南将军","1","1","2"
"弘化太守杜桂举","1","1","2"
"化太守杜桂举郡","1","1","2"
"高车国遣使朝献","2","0","2"
"平元年春正月戊","2","0","2"
"年春正月戊辰朔","2","0","2"
"沔都督元志大破","1","1","2"
"都督元志大破萧","1","1","2"
"督元志大破萧衍","1","1","2"
"元志大破萧衍军","1","1","2"
"农太守王世定等","1","1","2"
"萧衍衡州刺史张","1","1","2"
"傅竖眼大破张齐","1","1","2"
"中尉元匡考定权","1","1","2"
"尉元匡考定权衡","1","1","2"
"罽宾国遣使朝献","2","0","2"
"封御史中尉元匡","1","1","2"
"开府仪同三司胡","1","1","2"
"府仪同三司胡国","1","1","2"
"仪同三司胡国珍","1","1","2"
"巴州刺史牟汉宠","1","1","2"
"神龟元年春正月","1","1","2"
"元年春正月甲子","2","0","2"
"三千七百九十九","1","1","2"
"千七百九十九人","1","1","2"
"龙骧将军崔袭持","1","1","2"
"骧将军崔袭持节","1","1","2"
"改葬文昭皇太后","1","1","2"
"葬文昭皇太后高","1","1","2"
"文昭皇太后高氏","1","1","2"
"光禄大夫皇甫集","1","1","2"
"蠕蠕莫缘梁贺侯","1","1","2"
"蠕莫缘梁贺侯豆","1","1","2"
"莫缘梁贺侯豆率","1","1","2"
"尚书长孙稚巡抚","1","1","2"
"书长孙稚巡抚北","1","1","2"
"假光禄大夫邴虬","1","1","2"
"萧衍义州刺史文","1","1","2"
"衍义州刺史文僧","1","1","2"
"义州刺史文僧明","1","1","2"
"州刺史文僧明率","1","1","2"
"仪同三司皇甫集","1","1","2"
"高车国主覆罗伊","1","1","2"
"车国主覆罗伊匐","1","1","2"
"诸山川百神能兴","1","1","2"
"光禄大夫皇甫度","1","1","2"
"蠕蠕后主侯匿伐","1","1","2"
"尚书右仆射元纂","1","1","2"
"书右仆射元纂率","1","1","2"
"诏河间王琛总众","2","0","2"
"河间王琛总众援","2","0","2"
"吐谷浑主伏连筹","1","1","2"
"莫折天生攻陷岐","1","1","2"
"折天生攻陷岐州","1","1","2"
"高平人攻杀卜朝","1","1","2"
"州刺史魏子建招","1","1","2"
"刺史魏子建招降","1","1","2"
"史魏子建招降南","1","1","2"
"魏子建招降南秦","1","1","2"
"萧衍遣北梁州长","2","0","2"
"诞等大破萧衍军","1","1","2"
"柔玄镇人杜洛周","1","1","2"
"玄镇人杜洛周率","1","1","2"
"镇人杜洛周率众","1","1","2"
"河州长史元永平","1","1","2"
"叠伏罗国遣使朝","2","0","2"
"北讨都督河间王","1","1","2"
"燕州刺史崔秉率","1","1","2"
"州刺史崔秉率众","1","1","2"
"光禄大夫宗正珍","1","1","2"
"禄大夫宗正珍孙","1","1","2"
"封广川县开国公","1","1","2"
"广川县开国公元","1","1","2"
"临淮王彧仪同三","2","0","2"
"淮王彧仪同三司","2","0","2"
"武川王贺拔文兴","1","1","2"
"杜洛周攻陷幽州","1","1","2"
"仪同三司萧宝夤","1","1","2"
"东秦州刺史潘义","1","1","2"
"秦州刺史潘义渊","1","1","2"
"豳州刺史毕祖晖","1","1","2"
"王辩等率众数万","1","1","2"
"金紫光禄大夫源","1","1","2"
"紫光禄大夫源子","1","1","2"
"光禄大夫源子邕","1","1","2"
"东豫州刺史元庆","1","1","2"
"州刺史萧宝夤州","2","0","2"
"刺史萧宝夤州反","2","0","2"
"尚书右仆射长孙","1","1","2"
"书右仆射长孙稚","1","1","2"
"宝夤携南阳公主","1","1","2"
"武卫将军李神轨","1","1","2"
"建国三十四年七","1","1","2"
"国三十四年七月","1","1","2"
"三十四年七月七","1","1","2"
"十四年七月七日","1","1","2"
"登国元年春正月","1","1","2"
"国元年春正月戊","1","1","2"
"元年春正月戊申","1","1","2"
"大人叔孙普洛等","1","1","2"
"人叔孙普洛等十","1","1","2"
"叔孙普洛等十三","1","1","2"
"孙普洛等十三人","1","1","2"
"诸乌丸亡奔卫辰","2","0","2"
"慕容垂遣使朝贡","2","0","2"
"赐功臣长孙嵩等","1","1","2"
"功臣长孙嵩等七","1","1","2"
"臣长孙嵩等七十","1","1","2"
"长孙嵩等七十三","1","1","2"
"孙嵩等七十三人","1","1","2"
"遣外朝大人王建","1","1","2"
"五年春三月甲申","1","1","2"
"慕容垂遣子贺驎","2","0","2"
"辰遣子直力鞮寇","2","0","2"
"秦王觚使慕容垂","2","0","2"
"西部泣黎大人茂","1","1","2"
"部泣黎大人茂鲜","1","1","2"
"遣南部大人长孙","1","1","2"
"部大人长孙嵩追","1","1","2"
"文武将吏数千人","1","1","2"
