"N-gram","魏书","魏书翻译","Total"
"升任前将军","0","3","3"
"的军队到达","0","3","3"
"有什么办法","0","3","3"
"州平定以后","0","3","3"
"谧号为宣王","0","3","3"
"复原来的爵","0","3","3"
"原来的爵位","0","3","3"
"派遣他的豫","0","3","3"
"遣他的豫章","0","3","3"
"他的豫章王","0","3","3"
"的豫章王萧","0","3","3"
"后来因事获","0","3","3"
"来因事获罪","0","3","3"
"历任显要官","0","3","3"
"任乐陵太守","0","3","3"
"加授辅国将","0","3","3"
"年五十七岁","0","3","3"
"将军一职照","0","3","3"
"军一职照旧","0","3","3"
"追赠为骠骑","0","3","3"
"赠为骠骑大","0","3","3"
"为中垒将军","0","3","3"
"年轻时因父","0","3","3"
"轻时因父亲","0","3","3"
"时因父亲的","0","3","3"
"多不奉行法","0","3","3"
"征召到京城","0","3","3"
"政事以贿赂","0","3","3"
"事以贿赂而","0","3","3"
"他的首级传","0","3","3"
"的首级传送","0","3","3"
"帝进入函谷","0","3","3"
"文明太后把","0","3","3"
"皇后的妹妹","0","3","3"
"没有什么不","0","3","3"
"都安居乐业","0","3","3"
"都流传于世","0","3","3"
"以下官员都","0","3","3"
"祖采纳了他","0","3","3"
"年四十八岁","0","3","3"
"的女儿嫁给","0","3","3"
"当时人们都","0","3","3"
"在东宫任事","0","3","3"
"皇帝对他的","0","3","3"
"文武百官都","0","3","3"
"的文武百官","0","3","3"
"自己的过失","0","3","3"
"世宗的宠幸","0","3","3"
"为奉车都尉","0","3","3"
"恒州大中正","0","3","3"
"女儿嫁给了","0","3","3"
"的典章制度","0","3","3"
"牧犍的母亲","0","3","3"
"的儿子沮渠","0","3","3"
"一万多人在","0","3","3"
"万多人在城","0","3","3"
"多人在城南","0","3","3"
"对他非常宠","0","3","3"
"授任刘渊为","0","3","3"
"为建武将军","0","3","3"
"设置文武百","0","3","3"
"置文武百官","0","3","3"
"没有人能够","0","3","3"
"沉溺于酒色","0","3","3"
"让他的太子","0","3","3"
"愤怒地斥责","0","3","3"
"分为三个等","0","3","3"
"为三个等级","0","3","3"
"又派遣使者","0","3","3"
"觚出使慕容","0","3","3"
"到达参合陂","0","3","3"
"率领数百名","0","3","3"
"领数百名骑","0","3","3"
"掌管膳食的","0","3","3"
"领数千骑兵","0","3","3"
"率精锐骑兵","0","3","3"
"一部分军队","0","3","3"
"姚兴的殿堂","0","3","3"
"为中军大将","0","3","3"
"司马德宗即","0","3","3"
"马德宗即位","0","3","3"
"为当时人所","0","3","3"
"司马德宗授","0","3","3"
"与司马德宗","0","3","3"
"领兵二千人","0","3","3"
"了司马德宗","0","3","3"
"当时的人们","0","3","3"
"在宫禁之内","0","3","3"
"他的散骑常","0","3","3"
"拓跋丕等人","0","3","3"
"像这样持续","0","3","3"
"这样持续了","0","3","3"
"太和十二年","0","3","3"
"逃走得以幸","0","3","3"
"走得以幸免","0","3","3"
"萧衍又派他","0","3","3"
"衍又派他的","0","3","3"
"城王元澄派","0","3","3"
"了他的龙骧","0","3","3"
"斩杀一千多","0","3","3"
"刺史陈伯之","0","3","3"
"派统军王足","0","3","3"
"大败萧衍部","0","3","3"
"他的部将王","0","3","3"
"占据州城反","0","3","3"
"据州城反叛","0","3","3"
"到萧衍那里","0","3","3"
"打败并擒获","0","3","3"
"王万寿等人","0","3","3"
"归附于朝廷","0","3","3"
"琅笽戍主傅","0","3","3"
"笽戍主傅文","0","3","3"
"投降了萧衍","0","3","3"
"级传送到京","0","3","3"
"萧宝夤率领","0","3","3"
"儿子傅敬绍","0","3","3"
"台魏子建派","0","3","3"
"俘虏斩杀敌","0","3","3"
"改年号为大","0","3","3"
"人不可胜数","0","3","3"
"已无计可施","0","3","3"
"萧衍的儿子","0","3","3"
"任司马元显","0","3","3"
"的军队全部","0","3","3"
"司马德宗所","0","3","3"
"马德宗所属","0","3","3"
"文武官员的","0","3","3"
"伐吐谷浑慕","0","3","3"
"后大为高兴","0","3","3"
"率领军队攻","0","3","3"
"领军队攻打","0","3","3"
"上奏疏规劝","0","3","3"
"奏疏规劝说","0","3","3"
"伯父的名称","0","3","3"
"哥哥彭城王","0","3","3"
"利用这个时","0","3","3"
"用这个时机","0","3","3"
"年轻时沉稳","0","3","3"
"授任仪同三","0","3","3"
"人认为他很","0","3","3"
"认为他很荣","0","3","3"
"为他很荣耀","0","3","3"
"以贿赂而成","0","3","3"
"投降的人户","0","3","3"
"是为什么呢","0","3","3"
"有什么关系","0","3","3"
"和左右的人","0","3","3"
"的人畏惧他","0","3","3"
"击退了他们","0","3","3"
"击退了敌人","0","3","3"
"肃宗在西林","0","3","3"
"宗在西林园","0","3","3"
"于是任命他","0","3","3"
"是任命他为","0","3","3"
"裴叔业以寿","0","3","3"
"叔业以寿春","0","3","3"
"隶属于都督","0","3","3"
"萧宝夤一起","0","3","3"
"以本将军出","0","3","3"
"本将军出任","0","3","3"
"帝下诏让崔","0","3","3"
"是你的罪过","0","3","3"
"祖大为高兴","0","3","3"
"接纳了他的","0","3","3"
"服母丧去职","0","3","3"
"有益于国家","0","3","3"
"授平西将军","0","3","3"
"宇文黑獭杀","0","3","3"
"文黑獭杀害","0","3","3"
"这是为什么","0","3","3"
"萧衍派将领","0","3","3"
"尔朱兆与尔","0","3","3"
"朱兆与尔朱","0","3","3"
"为天柱大将","0","3","3"
"与尔朱仲远","0","3","3"
"朱世隆兄弟","0","3","3"
"与尔朱天光","0","3","3"
"献武王在韩","0","3","3"
"武王在韩陵","0","3","3"
"齐献武王从","0","3","3"
"弟尔朱世隆","0","3","3"
"他为仪同三","0","3","3"
"镇守虎牢关","0","3","3"
"尔朱世隆的","0","3","3"
"等到齐献武","0","3","3"
"信了他的话","0","3","3"
"年三十三岁","0","3","3"
"尔朱天光与","0","3","3"
"不久尔朱荣","0","3","3"
"侯莫陈悦等","0","3","3"
"步兵一万多","0","3","3"
"天光派贺拔","0","3","3"
"光派贺拔岳","0","3","3"
"天光与贺拔","0","3","3"
"光与贺拔岳","0","3","3"
"到天光那里","0","3","3"
"听说尔朱荣","0","3","3"
"擒获后送到","0","3","3"
"谥称文贞公","0","3","3"
"任肆州刺史","0","3","3"
"朝廷追赠为","0","3","3"
"朝廷又命他","0","3","3"
"廷又命他为","0","3","3"
"于是尔朱荣","0","3","3"
"朱天光等人","0","3","3"
"兼任尚书令","0","3","3"
"认为不能这","0","3","3"
"骑兵五千人","0","3","3"
"人共同处理","0","3","3"
"与咸阳王元","0","3","3"
"被免去官职","0","3","3"
"为宣威将军","0","3","3"
"为行台郎中","0","3","3"
"到皇帝面前","0","3","3"
"荣引荐他为","0","3","3"
"正逢尔朱兆","0","3","3"
"朝廷拜他为","0","3","3"
"追赠他为安","0","3","3"
"很优厚地对","0","3","3"
"斛斯椿等人","0","3","3"
"领自己的部","0","3","3"
"汝阳王元暹","0","3","3"
"自己所了解","0","3","3"
"己所了解的","0","3","3"
"授他为龙骧","0","3","3"
"他为龙骧将","0","3","3"
"元皇帝拓跋","0","3","3"
"帝拓跋力微","0","3","3"
"是拓跋力微","0","3","3"
"定襄的盛乐","0","3","3"
"拓跋力微的","0","3","3"
"帝拓跋沙漠","0","3","3"
"将女儿嫁给","0","3","3"
"帝拓跋禄官","0","3","3"
"各少数民族","0","3","3"
"嫁给他为妻","0","3","3"
"称国号为大","0","3","3"
"派使臣前来","0","3","3"
"晋元帝司马","0","3","3"
"元帝司马睿","0","3","3"
"平文帝拓跋","0","3","3"
"文帝拓跋郁","0","3","3"
"炀帝拓跋纥","0","3","3"
"烈帝拓跋翳","0","3","3"
"帝拓跋什翼","0","3","3"
"从太后的意","0","3","3"
"容元真派使","0","3","3"
"昭成帝返回","0","3","3"
"成帝返回云","0","3","3"
"昭成帝应允","0","3","3"
"于是命令各","0","3","3"
"军前往征讨","0","3","3"
"封为长乐王","0","3","3"
"从现在开始","0","3","3"
"封皇叔拓跋","0","3","3"
"出使到刘昱","0","3","3"
"使到刘昱处","0","3","3"
"夏四月初二","0","3","3"
"四月初二日","0","3","3"
"八月初五日","0","3","3"
"下诏派使者","0","3","3"
"十一月初五","0","3","3"
"不能养活自","0","3","3"
"能养活自己","0","3","3"
"养活自己的","0","3","3"
"有一个儿子","0","3","3"
"十二月初八","0","3","3"
"粟特国派使","0","3","3"
"特国派使者","0","3","3"
"三月十六日","0","3","3"
"六月十六日","0","3","3"
"各派使者来","0","3","3"
"吐谷浑派使","0","3","3"
"谷浑派使者","0","3","3"
"高丽国派来","0","3","3"
"丽国派来使","0","3","3"
"后送到京城","0","3","3"
"九月十一日","0","3","3"
"十二月初六","0","3","3"
"二月初六日","0","3","3"
"同派来使者","0","3","3"
"秋七月十七","0","3","3"
"有关官员要","0","3","3"
"晋爵位为王","0","3","3"
"三月十七日","0","3","3"
"刘准派来使","0","3","3"
"准派来使者","0","3","3"
"命安定王拓","0","3","3"
"王拓跋休为","0","3","3"
"二月初九日","0","3","3"
"百姓的疾苦","0","3","3"
"秋七月二十","0","3","3"
"九月十二日","0","3","3"
"二月二十日","0","3","3"
"六合殿建成","0","3","3"
"五月十六日","0","3","3"
"不能自己养","0","3","3"
"能自己养活","0","3","3"
"的人不同数","0","3","3"
"人不同数量","0","3","3"
"不同数量的","0","3","3"
"征讨平定了","0","3","3"
"假梁郡王拓","0","3","3"
"梁郡王拓跋","0","3","3"
"郡王拓跋嘉","0","3","3"
"到武州山石","0","3","3"
"冬十月十五","0","3","3"
"十月十五日","0","3","3"
"任城王拓跋","0","3","3"
"秋七月初六","0","3","3"
"有什么益处","0","3","3"
"孤独不能自","0","3","3"
"他们的罪过","0","3","3"
"外郎兰英出","0","3","3"
"郎兰英出使","0","3","3"
"九月二十八","0","3","3"
"冬十月十三","0","3","3"
"十月十三日","0","3","3"
"一月二十六","0","3","3"
"被封为王的","0","3","3"
"淮南王拓跋","0","3","3"
"南王拓跋他","0","3","3"
"进犯北魏边","0","3","3"
"二月十三日","0","3","3"
"蠕蠕国派遣","0","3","3"
"蠕国派遣使","0","3","3"
"前往灵泉池","0","3","3"
"文帝驾临方","0","3","3"
"帝驾临方山","0","3","3"
"孝文帝再次","0","3","3"
"的各级官员","0","3","3"
"孝文帝起驾","0","3","3"
"文帝起驾回","0","3","3"
"帝起驾回宫","0","3","3"
"十月十九日","0","3","3"
"九月十八日","0","3","3"
"太和十三年","0","3","3"
"孝文帝与群","0","3","3"
"文帝与群臣","0","3","3"
"被削去封爵","0","3","3"
"阴平国派使","0","3","3"
"十二月七日","0","3","3"
"太后的遗旨","0","3","3"
"济阴王拓跋","0","3","3"
"孝文帝在太","0","3","3"
"殿大宴文武","0","3","3"
"上的老人赐","0","3","3"
"的老人赐给","0","3","3"
"老人赐给爵","0","3","3"
"人赐给爵位","0","3","3"
"迁都洛阳的","0","3","3"
"优厚的待遇","0","3","3"
"太和十八年","0","3","3"
"名誉县令的","0","3","3"
"誉县令的官","0","3","3"
"县令的官衔","0","3","3"
"子拓跋恂在","0","3","3"
"年纪在八十","0","3","3"
"纪在八十岁","0","3","3"
"在八十岁以","0","3","3"
"五品以上的","0","3","3"
"文武等科目","0","3","3"
"武等科目的","0","3","3"
"等科目的应","0","3","3"
"科目的应征","0","3","3"
"目的应征者","0","3","3"
"十二月一日","0","3","3"
"的封地减去","0","3","3"
"齐明帝萧鸾","0","3","3"
"孝文帝下令","0","3","3"
"步的距离内","0","3","3"
"授予名誉郡","0","3","3"
"予名誉郡守","0","3","3"
"进入战备状","0","3","3"
"入战备状态","0","3","3"
"文帝驾临华","0","3","3"
"帝驾临华林","0","3","3"
"驾临华林园","0","3","3"
"皇帝的陵墓","0","3","3"
"文帝派使者","0","3","3"
"十一月十一","0","3","3"
"一月十一日","0","3","3"
"王的儿子元","0","3","3"
"举行盛大的","0","3","3"
"宇文福率领","0","3","3"
"齐郡王元简","0","3","3"
"王元勰为司","0","3","3"
"皇帝从北伐","0","3","3"
"帝从北伐前","0","3","3"
"从北伐前线","0","3","3"
"率领军队前","0","3","3"
"问他们的疾","0","3","3"
"他们的疾苦","0","3","3"
"使者前来聘","0","3","3"
"者前来聘问","0","3","3"
"赏赐王公以","0","3","3"
"王公以下直","0","3","3"
"出战马一匹","0","3","3"
"分派使者巡","0","3","3"
"派使者巡视","0","3","3"
"等人率领三","0","3","3"
"人率领三千","0","3","3"
"人讨伐平定","0","3","3"
"吐京叛变的","0","3","3"
"京叛变的胡","0","3","3"
"叛变的胡人","0","3","3"
"在西宫大宴","0","3","3"
"西宫大宴群","0","3","3"
"宫大宴群臣","0","3","3"
"皇帝答应了","0","3","3"
"郡守县令的","0","3","3"
"二千多家归","0","3","3"
"一半的田租","0","3","3"
"免除所经过","0","3","3"
"他送到京城","0","3","3"
"派遣使者归","0","3","3"
"遣使者归附","0","3","3"
"投降的有二","0","3","3"
"皇帝向东巡","0","3","3"
"帝向东巡视","0","3","3"
"一年的租赋","0","3","3"
"免除一年的","0","3","3"
"赏赐随从者","0","3","3"
"河南王元曜","0","3","3"
"皇帝车驾在","0","3","3"
"使者巡视州","0","3","3"
"叔孙建渡过","0","3","3"
"众前来投降","0","3","3"
"率领五千多","0","3","3"
"安葬在云中","0","3","3"
"葬在云中的","0","3","3"
"年正月十三","0","3","3"
"率领众将讨","0","3","3"
"领众将讨伐","0","3","3"
"高车国派使","0","3","3"
"车国派使者","0","3","3"
"九月十四日","0","3","3"
"讨伐并平定","0","3","3"
"伐并平定了","0","3","3"
"并平定了他","0","3","3"
"皇太后驾临","0","3","3"
"勿吉国贡奉","0","3","3"
"吉国贡奉眓","0","3","3"
"国贡奉眓矢","0","3","3"
"以上的赐给","0","3","3"
"南秦州氐族","0","3","3"
"为征西将军","0","3","3"
"十一月初十","0","3","3"
"季正月初十","0","3","3"
"一月二十二","0","3","3"
"临淮王元为","0","3","3"
"命吏部尚书","0","3","3"
"史魏子建派","0","3","3"
"魏子建派将","0","3","3"
"子建派将领","0","3","3"
"尔朱荣讨伐","0","3","3"
"折念生派都","0","3","3"
"念生派都督","0","3","3"
"萧衍又派将","0","3","3"
"衍又派将领","0","3","3"
"率军讨伐他","0","3","3"
"萧衍派其将","0","3","3"
"自审理冤案","0","3","3"
"命安西将军","0","3","3"
"帝下诏书说","0","3","3"
"季七月初十","0","3","3"
"诏命散骑常","0","3","3"
"大都督尔朱","0","3","3"
"皇帝的儿子","0","3","3"
"为南部大人","0","3","3"
"儿子贺膦率","0","3","3"
"子贺膦率领","0","3","3"
"向慕容垂征","0","3","3"
"牛羊二十多","0","3","3"
"羊二十多万","0","3","3"
"卫辰派遣儿","0","3","3"
"辰派遣儿子","0","3","3"
"派遣儿子直","0","3","3"
"秦王元觚出","0","3","3"
"王元觚出使","0","3","3"
"于是派遣使","0","3","3"
"是派遣使者","0","3","3"
"臣属多少不","0","3","3"
"属多少不等","0","3","3"
"向南渡过黄","0","3","3"
"南渡过黄河","0","3","3"
"三十多万匹","0","3","3"
"设宴招待群","0","3","3"
"前往沙漠南","0","3","3"
"迁徙他们的","0","3","3"
"慕容垂于是","0","3","3"
"派遣他的儿","0","3","3"
"遣他的儿子","0","3","3"
"从东路出兵","0","3","3"
"万骑兵充当","0","3","3"
"骑兵充当前","0","3","3"
"兵充当前锋","0","3","3"
"的冀州刺史","0","3","3"
"叱奴根等人","0","3","3"
"同意了他的","0","3","3"
"千骑兵袭击","0","3","3"
"进入外城后","0","3","3"
"入外城后返","0","3","3"
"外城后返回","0","3","3"
"领六千骑兵","0","3","3"
"传送到京城","0","3","3"
"改朝换代的","0","3","3"
"长孙肥率领","0","3","3"
"丁零人鲜于","0","3","3"
"率领三千骑","0","3","3"
"哥的儿子慕","0","3","3"
"皇帝的长子","0","3","3"
"永昌王元仁","0","3","3"
"十多个国家","0","3","3"
"国各派遣使","0","3","3"
"各派遣使者","0","3","3"
"在崞山狩猎","0","3","3"
"领三万骑兵","0","3","3"
"乐安王元良","0","3","3"
"统领黄河以","0","3","3"
"领黄河以西","0","3","3"
"刘骏派遣使","0","3","3"
"骏派遣使者","0","3","3"
"天旱的缘故","0","3","3"
"在太庙祭祀","0","3","3"
"州郡十分之","0","3","3"
"夏季四月二","0","3","3"
"季四月二十","0","3","3"
"其君主萧宝","0","3","3"
"在太极前殿","0","3","3"
"季十月初六","0","3","3"
"二月二十五","0","3","3"
"十二月初四","0","3","3"
"山打败萧衍","0","3","3"
"季四月初一","0","3","3"
"季七月初五","0","3","3"
"宗下诏让尚","0","3","3"
"打败萧衍将","0","3","3"
"公卿以下官","0","3","3"
"卿以下官员","0","3","3"
"邢峦派统军","0","3","3"
"兼任黄门郎","0","3","3"
"军前去讨伐","0","3","3"
"给皇子取名","0","3","3"
"皇子取名叫","0","3","3"
"杀了萧衍的","0","3","3"
"与日月同辉","0","3","3"
"相继归附朝","0","3","3"
"继归附朝廷","0","3","3"
"罗等国派使","0","3","3"
"季七月十五","0","3","3"
"者前来朝见","0","3","3"
"干旱的原因","0","3","3"
"契丹国都派","0","3","3"
"世宗亲临申","0","3","3"
"宗亲临申讼","0","3","3"
"亲临申讼车","0","3","3"
"亲自处理冤","0","3","3"
"高祖对彭城","0","3","3"
"祖对彭城王","0","3","3"
"皇后为皇太","0","3","3"
"后为皇太后","0","3","3"
"京兆王拓跋","0","3","3"
"祖下诏命征","0","3","3"
"被降爵为公","0","3","3"
"五月十一日","0","3","3"
"作为人君的","0","3","3"
"让天下人都","0","3","3"
"下人都知道","0","3","3"
"时在宫内侍","0","3","3"
"的都督将领","0","3","3"
"诏令内外解","0","3","3"
"令内外解除","0","3","3"
"内外解除戒","0","3","3"
"外解除戒严","0","3","3"
"大将军令朱","0","3","3"
"从北方来的","0","3","3"
"军队讨伐他","0","3","3"
"仆射尔朱世","0","3","3"
"射尔朱世隆","0","3","3"
"十岁以上板","0","3","3"
"岁以上板授","0","3","3"
"以上板授为","0","3","3"
"获一万多人","0","3","3"
"那还有什么","0","3","3"
