"N-gram","宋史原文","宋史翻译","Total"
"南诸州","28","3","31"
"职事官","16","15","31"
"南国王","15","16","31"
"以下四","18","13","31"
"为秘阁","9","22","31"
"秘阁校","15","16","31"
"程元凤","15","16","31"
"静江府","16","15","31"
"兴国初","16","15","31"
"驸马都","18","13","31"
"端拱初","16","15","31"
"太祖命","2","29","31"
"三班院","16","15","31"
"仁宗即","15","16","31"
"干办公","16","15","31"
"西提点","14","17","31"
"迁太常","31","0","31"
"七十五","13","18","31"
"不可轻","14","17","31"
"会稽郡","13","18","31"
"今年租","18","13","31"
"数百万","16","15","31"
"年租税","4","27","31"
"十七度","15","16","31"
"庙社稷","17","14","31"
"大夫之","19","12","31"
"太后庙","10","21","31"
"汉高祖","9","22","31"
"星入太","9","22","31"
"有阴谋","8","23","31"
"周文王","4","27","31"
"熙八年","13","18","31"
"给百姓","1","30","31"
"经略司","15","16","31"
"不能决","10","21","31"
"为从事","16","15","31"
"太祖不","6","25","31"
"与宰相","14","17","31"
"契丹遣","31","0","31"
"遣内侍","21","10","31"
"击败之","31","0","31"
"左正言","15","16","31"
"执中为","13","18","31"
"氏为贵","15","16","31"
"迩英阁","15","16","31"
"献太后","14","17","31"
"垂拱殿","15","16","31"
"中太一","14","17","31"
"田师中","15","16","31"
"权吏部","22","9","31"
"刘洪道","15","16","31"
"广德军","15","16","31"
"败金人","24","7","31"
"陈与义","6","25","31"
"等贺金","31","0","31"
"知阁门","27","4","31"
"隆兴元","15","16","31"
"仪制度","1","30","31"
"宣仁太","6","25","31"
"不能成","6","25","31"
"始终不","2","29","31"
"王继勋","3","28","31"
"而陛下","16","15","31"
"使百姓","1","30","31"
"詹体仁","1","30","31"
"什么呢","0","31","31"
"则减去","0","31","31"
"事情的","0","31","31"
"现在已","0","31","31"
"有记载","0","31","31"
"他的名","0","31","31"
"在皇上","0","31","31"
"又因为","0","31","31"
"在这个","0","31","31"
"业刺史","0","31","31"
"意思是","0","31","31"
"我希望","0","31","31"
"的计划","0","31","31"
"给皇帝","0","31","31"
"终没有","0","31","31"
"之间的","0","31","31"
"知道了","0","31","31"
"的要求","0","31","31"
"的先例","0","31","31"
"他的职","0","31","31"
"这也是","0","31","31"
"又怎么","0","31","31"
"求皇上","0","31","31"
"为皇上","0","31","31"
"率领大","0","31","31"
"的地区","0","31","31"
"星消失","0","31","31"
"死的人","0","31","31"
"进人氏","0","31","31"
"皇上听","0","31","31"
"朝廷没","0","31","31"
"的本意","0","31","31"
"边境的","0","31","31"
"接受任","0","31","31"
"生水灾","0","31","31"
"后汉时","0","31","31"
"出外当","0","31","31"
"徽酞阁","0","31","31"
"六颗星","0","31","31"
"到之处","0","31","31"
"恐怕不","0","31","31"
"几千人","0","31","31"
"有一千","0","31","31"
"病请求","0","31","31"
"皇帝到","0","31","31"
"皇帝又","0","31","31"
"降大雨","0","31","31"
"一个儿","0","31","31"
"的爵位","0","31","31"
"在近郊","0","31","31"
"军交战","0","31","31"
"金星入","0","31","31"
"事告诉","0","31","31"
"现了白","0","31","31"
"恢复原","0","31","31"
"的兵力","0","31","31"
"距京都","0","31","31"
"水路有","0","31","31"
"是饥荒","0","31","31"
"久以后","0","31","31"
"报告给","0","31","31"
"与敌人","0","31","31"
"地区有","0","31","31"
"河决口","0","31","31"
"敬安置","0","31","31"
"贬降为","0","31","31"
"朝廷推","0","31","31"
"明亮光","0","31","31"
"亮光大","0","31","31"
"仁宗皇","0","31","31"
"改任知","0","31","31"
"不能使","5","25","30"
"父子之","12","18","30"
"天下事","22","8","30"
"天下不","14","16","30"
"为荆州","23","7","30"
"将军檀","13","17","30"
"平北将","15","15","30"
"玄谟为","16","14","30"
"军柳元","15","15","30"
"司马懿","13","17","30"
"入舆鬼","15","15","30"
"太康五","15","15","30"
"建武元","15","15","30"
"永光元","15","15","30"
"陵内史","15","15","30"
"为东京","15","15","30"
"路都部","15","15","30"
"学士张","14","16","30"
"右监门","15","15","30"
"副都部","15","15","30"
"东道节","15","15","30"
"西凉府","15","15","30"
"寇准为","10","20","30"
"七十七","14","16","30"
"烈皇后","16","14","30"
"为河南","12","18","30"
"吉阳军","15","15","30"
"无为军","15","15","30"
"为两浙","14","16","30"
"为金国","16","14","30"
"提举茶","14","16","30"
"邵宏渊","14","16","30"
"文阁学","15","15","30"
"允文为","12","18","30"
"下四百","17","13","30"
"统制陈","15","15","30"
"右千牛","15","15","30"
"同进士","15","15","30"
"曾从龙","15","15","30"
"参赞军","15","15","30"
"赞军事","15","15","30"
"吴潜为","12","18","30"
"江东西","14","16","30"
"守臣赵","14","16","30"
"汉永元","28","2","30"
"节度观","15","15","30"
"度观察","15","15","30"
"校太师","15","15","30"
"礼仪使","15","15","30"
"士第一","14","16","30"
"院检讨","15","15","30"
"迁起居","27","3","30"
"谢枋得","4","26","30"
"资治通","15","15","30"
"江阴军","16","14","30"
"薛叔似","13","17","30"
"以待之","28","2","30"
"为大将","18","12","30"
"尚书郎","15","15","30"
"临海王","14","16","30"
"皇帝以","10","20","30"
"泰豫元","15","15","30"
"豫元年","15","15","30"
"十二律","14","16","30"
"天下将","4","26","30"
"明六年","15","15","30"
"昊天上","17","13","30"
"宗庙社","15","15","30"
"大夫以","15","15","30"
"者一人","20","10","30"
"参军事","15","15","30"
"有战功","11","19","30"
"死罪囚","10","20","30"
"八月二","1","29","30"
"定国军","15","15","30"
"诏州县","19","11","30"
"行营前","15","15","30"
"开宝寺","15","15","30"
"败江南","15","15","30"
"相以下","14","16","30"
"节度判","15","15","30"
"度判官","15","15","30"
"诏内外","20","10","30"
"者二人","21","9","30"
"宗神主","8","22","30"
"州副都","15","15","30"
"决系囚","30","0","30"
"路马步","15","15","30"
"肃皇后","14","16","30"
"章献太","13","17","30"
"命尚书","7","23","30"
"书省校","15","15","30"
"省校书","15","15","30"
"熙河兰","15","15","30"
"武泰军","15","15","30"
"金人入","23","7","30"
"绍兴五","9","21","30"
"兴五年","9","21","30"
"一宫使","14","16","30"
"佑神观","15","15","30"
"处置使","15","15","30"
"下诏以","4","26","30"
"武大夫","15","15","30"
"司员外","15","15","30"
"果州团","15","15","30"
"官吏不","3","27","30"
"垂帘听","6","24","30"
"帘听政","6","24","30"
"功行赏","9","21","30"
"周敦颐","3","27","30"
"一曰天","30","0","30"
"色黄白","9","21","30"
"司理参","15","15","30"
"理参军","15","15","30"
"朝廷议","10","20","30"
"孔文仲","7","23","30"
"时金人","17","13","30"
"陛下亲","8","22","30"
"有时出","1","29","30"
"吴处厚","6","24","30"
"这一点","0","30","30"
"的祸害","0","30","30"
"的关键","0","30","30"
"明的君","0","30","30"
"之类的","0","30","30"
"违背了","0","30","30"
"现在不","0","30","30"
"被消灭","0","30","30"
"君主的","0","30","30"
"没有回","0","30","30"
"司马伦","0","30","30"
"希望能","0","30","30"
"开始的","0","30","30"
"的心思","0","30","30"
"也可以","0","30","30"
"小时候","0","30","30"
"居住的","0","30","30"
"识的人","0","30","30"
"打败了","0","30","30"
"我不敢","0","30","30"
"第二次","0","30","30"
"害百姓","0","30","30"
"宗去世","0","30","30"
"遭母丧","0","30","30"
"官职的","0","30","30"
"他父亲","0","30","30"
"安石的","0","30","30"
"左右的","0","30","30"
"有儿子","0","30","30"
"又兼任","0","30","30"
"儿子刘","0","30","30"
"又派遣","0","30","30"
"兵攻打","0","30","30"
"虽然是","0","30","30"
"以任用","0","30","30"
"的做法","0","30","30"
"知道是","0","30","30"
"是古代","0","30","30"
"的度数","0","30","30"
"事没有","0","30","30"
"王刘诞","0","30","30"
"天下百","0","30","30"
"下百姓","0","30","30"
"白天在","0","30","30"
"被杀死","0","30","30"
"色明亮","0","30","30"
"军队进","0","30","30"
"上言说","0","30","30"
"罢免了","0","30","30"
"又派人","0","30","30"
"期满后","0","30","30"
"他的门","0","30","30"
"出使契","0","30","30"
"贩济抚","0","30","30"
"济抚恤","0","30","30"
"命令王","0","30","30"
"廷推荐","0","30","30"
"云气侵","0","30","30"
"辰星侵","0","30","30"
"是火灾","0","30","30"
"何无忌","16","13","29"
"太史令","14","15","29"
"太平之","17","12","29"
"为司州","16","13","29"
"北大将","15","14","29"
"五十九","13","16","29"
"王氏为","13","16","29"
"太康六","14","15","29"
"国子学","12","17","29"
"安元年","16","13","29"
"入石头","16","13","29"
"校太保","15","14","29"
"以工部","19","10","29"
"四十六","15","14","29"
"诏中外","22","7","29"
"普安郡","13","16","29"
"江南东","13","16","29"
"浙西安","14","15","29"
"都统司","14","15","29"
"皇帝之","9","20","29"
"淮西安","14","15","29"
"事兼同","15","14","29"
"赵善湘","8","21","29"
"参谋官","14","15","29"
"职任依","14","15","29"
"任依旧","14","15","29"
"观察留","15","14","29"
"察留后","15","14","29"
"右赞善","15","14","29"
"阁门使","27","2","29"
"拜尚书","27","2","29"
"州军事","11","18","29"
"五十卷","15","14","29"
"权礼部","18","11","29"
"赐金紫","23","6","29"
"江西提","15","14","29"
"刘牢之","17","12","29"
"者甚众","28","1","29"
"二百里","12","17","29"
"兗二州","29","0","29"
"十余丈","15","14","29"
"为左仆","8","21","29"
"林园听","15","14","29"
"上不许","12","17","29"
"时年六","13","16","29"
"军王玄","15","14","29"
"刘道隆","15","14","29"
"在东宫","10","19","29"
"六十万","14","15","29"
"十三度","13","16","29"
"一千三","14","15","29"
"大明六","15","14","29"
"封泰山","17","12","29"
"七十四","14","15","29"
"陛下应","1","28","29"
"五星犯","29","0","29"
"上将星","4","25","29"
"大臣诛","29","0","29"
"为执政","11","18","29"
"玄篡位","11","18","29"
"于国家","4","25","29"
"三万人","9","20","29"
"沈田子","3","26","29"
"兵将军","8","21","29"
"沈林子","1","28","29"
"御史李","15","14","29"
"太原城","4","25","29"
"子少保","14","15","29"
"翟守素","1","28","29"
"罢诸路","29","0","29"
"钱百万","21","8","29"
"宫视疾","29","0","29"
"命吏部","7","22","29"
"大理少","15","14","29"
"理少卿","15","14","29"
"符三年","11","18","29"
"青苗钱","12","17","29"
"太后垂","13","16","29"
"遣耶律","16","13","29"
"部使者","19","10","29"
"改明年","16","13","29"
"司条例","12","17","29"
"陈师道","5","24","29"
"何执中","12","17","29"
"王燮","29","0","29"
"为湖南","14","15","29"
"张九成","13","16","29"
"汪大猷","1","28","29"
"年以后","1","28","29"
"元兵攻","12","17","29"
"在黄道","1","28","29"
"一曰在","29","0","29"
"梁不通","14","15","29"
"议论不","6","23","29"
"举崇福","15","14","29"
"可以任","1","28","29"
"又上疏","4","25","29"
"论纷纷","1","28","29"
"是上天","1","28","29"
"撒离喝","12","17","29"
"的姓名","0","29","29"
"刚开始","0","29","29"
"去世了","0","29","29"
"的恩泽","0","29","29"
"的灾祸","0","29","29"
"朝廷中","0","29","29"
"第二个","0","29","29"
"以自己","0","29","29"
"一直到","0","29","29"
"制造的","0","29","29"
"并没有","0","29","29"
"又恢复","0","29","29"
"这正是","0","29","29"
"这是不","0","29","29"
"没听说","0","29","29"
"当时王","0","29","29"
"在朝中","0","29","29"
"留在京","0","29","29"
"亲近的","0","29","29"
"后没有","0","29","29"
"一下子","0","29","29"
"差不多","0","29","29"
"来得及","0","29","29"
"的一个","0","29","29"
"以作为","0","29","29"
"的子弟","0","29","29"
"不值得","0","29","29"
"迁移到","0","29","29"
"非常高","0","29","29"
"常高兴","0","29","29"
"于是把","0","29","29"
"众人的","0","29","29"
"请求免","0","29","29"
"他们所","0","29","29"
"任用他","0","29","29"
"求辞职","0","29","29"
"二个儿","0","29","29"
"戴武冠","0","29","29"
"以上官","0","29","29"
"下大雨","0","29","29"
"事兼代","0","29","29"
"赐谥号","0","29","29"
"士的身","0","29","29"
"祖命令","0","29","29"
"派遣将","0","29","29"
"有听说","0","29","29"
"免除租","0","29","29"
"年去世","0","29","29"
"亲自到","0","29","29"
"个月的","0","29","29"
"三年的","0","29","29"
"下诏不","0","29","29"
"请求以","0","29","29"
"宿出现","0","29","29"
"辅佐大","0","29","29"
"佐大臣","0","29","29"
"请朝廷","0","29","29"
"廷派遣","0","29","29"
"赤色云","0","29","29"
"生战争","0","29","29"
"隶属于","0","29","29"
"用他为","0","29","29"
"被敌人","0","29","29"
"下诏让","0","29","29"
"朝廷请","0","29","29"
"名骑兵","0","29","29"
"白星进","0","29","29"
"木工程","0","29","29"
"重新任","0","29","29"
"金军又","0","29","29"
"率兵到","0","29","29"
"宋仁宗","0","29","29"
"观测验","0","29","29"
"测验证","0","29","29"
"星色明","0","29","29"
"被升为","0","29","29"
"张浚说","0","29","29"
"刘王卓","0","29","29"
"有所不","12","16","28"
"高堂隆","15","13","28"
"国家不","4","24","28"
"第视疾","28","0","28"
"中外臣","17","11","28"
"朝重华","28","0","28"
"知江州","21","7","28"
"为护军","16","12","28"
"阳王义","20","8","28"
"王义季","20","8","28"
"广陵王","14","14","28"
"南郡王","14","14","28"
"晋熙王","12","16","28"
"南大将","14","14","28"
"为骠骑","14","14","28"
"为镇西","8","20","28"
"一十五","14","14","28"
"太后崩","28","0","28"
"太康七","14","14","28"
"帝建武","11","17","28"
"元嘉四","13","15","28"
"太康十","13","15","28"
"康十年","13","15","28"
"穆帝升","14","14","28"
"帝升平","14","14","28"
"光三年","14","14","28"
"始七年","13","15","28"
"六年六","14","14","28"
"义熙元","14","14","28"
"咸宁二","15","13","28"
"永初二","13","15","28"
"郡国志","2","26","28"
"为行营","15","13","28"
"上皇太","16","12","28"
"道君皇","14","14","28"
"君皇帝","14","14","28"
"颐浩为","11","17","28"
"吏部员","13","15","28"
"二千余","23","5","28"
"镇江都","14","14","28"
"江都统","14","14","28"
"太后为","8","20","28"
"荆湖北","11","17","28"
"知建康","21","7","28"
"以枢密","22","6","28"
"五百万","13","15","28"
"八宿之","14","14","28"
"宿之外","13","15","28"
"女主忧","27","1","28"
"除旧布","13","15","28"
"旧布新","13","15","28"
"女主有","2","26","28"
"王廷美","18","10","28"
"皇城司","14","14","28"
"太常礼","12","16","28"
"同知贡","17","11","28"
"吏部流","13","15","28"
"部流内","13","15","28"
"州都部","13","15","28"
"迁著作","25","3","28"
"史院编","14","14","28"
"舍人兼","14","14","28"
"户部员","13","15","28"
"屯田员","14","14","28"
"田员外","14","14","28"
"南太守","13","15","28"
"以朝廷","13","15","28"
"以谢天","17","11","28"
"孙季高","9","19","28"
"车驾幸","28","0","28"
"太宰江","14","14","28"
"宰江夏","14","14","28"
"史刘道","13","15","28"
"为都督","11","17","28"
"大雨雪","22","6","28"
"先王之","22","6","28"
"嘉九年","12","16","28"
"十一分","14","14","28"
"三十七","13","15","28"
"百姓有","1","27","28"
"嘉十七","12","16","28"
"昭皇太","13","15","28"
"嘉十八","12","16","28"
"在东井","18","10","28"
"相有忧","4","24","28"
"有大臣","5","23","28"
"是其应","23","5","28"
"将有忧","3","25","28"
"五十年","14","14","28"
"鲁国公","14","14","28"
"心腹之","3","25","28"
"四十余","21","7","28"
"即位以","8","20","28"
"五等侯","14","14","28"
"日之事","22","6","28"
"传于世","14","14","28"
"兵五千","11","17","28"
"胜军节","14","14","28"
"子太师","14","14","28"
"功将士","14","14","28"
"契丹兵","14","14","28"
"越国王","13","15","28"
"兵二万","9","19","28"
"命翰林","4","24","28"
"县官吏","8","20","28"
"诸路提","28","0","28"
"便宜行","24","4","28"
"诏转运","14","14","28"
"减一等","17","11","28"
"卫国公","14","14","28"
