"N-gram","宋史原文","宋史翻译","Total"
"求的","0","36","36"
"去拜","0","36","36"
"仿效","0","36","36"
"丢弃","0","36","36"
"指着","0","36","36"
"求让","0","36","36"
"仁说","0","36","36"
"后蜀","0","36","36"
"星叫","0","36","36"
"何所","32","3","35"
"门户","12","23","35"
"林苑","15","20","35"
"法而","20","15","35"
"行天","17","18","35"
"今皇","18","17","35"
"所依","7","28","35"
"之与","32","3","35"
"治兵","28","7","35"
"而国","18","17","35"
"尽其","23","12","35"
"子房","19","16","35"
"犹未","34","1","35"
"文以","27","8","35"
"是帝","9","26","35"
"岂有","33","2","35"
"与宋","5","30","35"
"尚方","23","12","35"
"爱民","19","16","35"
"我之","15","20","35"
"不远","16","19","35"
"远为","17","18","35"
"其情","31","4","35"
"一世","20","15","35"
"之急","22","13","35"
"以居","29","6","35"
"本不","10","25","35"
"所求","22","13","35"
"成其","28","7","35"
"其志","26","9","35"
"前朝","8","27","35"
"心于","21","14","35"
"见天","16","19","35"
"他事","13","22","35"
"至而","30","5","35"
"下而","19","16","35"
"来有","2","33","35"
"便于","16","19","35"
"是依","6","29","35"
"以仁","17","18","35"
"所领","33","2","35"
"国者","32","3","35"
"用心","8","27","35"
"追之","34","1","35"
"边民","23","12","35"
"王珪","35","0","35"
"其在","26","9","35"
"以光","26","9","35"
"公道","16","19","35"
"则兵","34","1","35"
"召之","31","4","35"
"命吏","13","22","35"
"勉之","18","17","35"
"见者","30","5","35"
"兴五","12","23","35"
"以小","29","6","35"
"图之","34","1","35"
"林邑","16","19","35"
"军柳","18","17","35"
"书王","18","17","35"
"万六","19","16","35"
"西征","10","25","35"
"王正","17","18","35"
"氏崩","34","1","35"
"永平","18","17","35"
"和九","17","18","35"
"光三","17","18","35"
"鹦鹉","16","19","35"
"又大","16","19","35"
"徽三","17","18","35"
"顿丘","17","18","35"
"新兴","16","19","35"
"国志","5","30","35"
"永光","18","17","35"
"南中","17","18","35"
"天赐","13","22","35"
"寿昌","17","18","35"
"王庙","17","18","35"
"仁孝","18","17","35"
"王李","16","19","35"
"圣文","19","16","35"
"任福","6","29","35"
"注官","17","18","35"
"命宰","28","7","35"
"林侍","18","17","35"
"普安","16","19","35"
"士为","23","12","35"
"余深","16","19","35"
"为道","17","18","35"
"道君","17","18","35"
"斡离","17","18","35"
"善为","23","12","35"
"常德","17","18","35"
"张守","16","19","35"
"臣李","17","18","35"
"鼎州","18","17","35"
"忠等","17","18","35"
"海贼","11","24","35"
"武安","16","19","35"
"刑司","17","18","35"
"人材","17","18","35"
"钱象","15","20","35"
"从龙","16","19","35"
"官资","17","18","35"
"正心","17","18","35"
"叶梦","17","18","35"
"浙转","17","18","35"
"不敬","16","19","35"
"布新","13","22","35"
"国安","18","17","35"
"居家","14","21","35"
"沧州","16","19","35"
"右拾","17","18","35"
"之号","31","4","35"
"守不","17","18","35"
"敌情","10","25","35"
"德骧","15","20","35"
"书工","18","17","35"
"请大","16","19","35"
"左氏","19","16","35"
"试馆","21","14","35"
"徽之","18","17","35"
"暴风","18","17","35"
"鼓噪","18","17","35"
"是饥","2","33","35"
"必将","15","20","35"
"沛郡","13","22","35"
"有重","12","23","35"
"役使","4","31","35"
"之盛","32","3","35"
"边患","15","20","35"
"势不","23","12","35"
"告急","16","19","35"
"无能","10","25","35"
"在道","12","23","35"
"收其","24","11","35"
"公不","17","18","35"
"定制","18","17","35"
"为孝","13","22","35"
"自大","18","17","35"
"战场","5","30","35"
"品以","15","20","35"
"有土","19","16","35"
"将进","15","20","35"
"巡行","13","22","35"
"州所","14","21","35"
"禽兽","13","22","35"
"定三","11","24","35"
"为辅","17","18","35"
"家门","5","30","35"
"以当","20","15","35"
"状如","18","17","35"
"于黄","20","15","35"
"长二","16","19","35"
"用黄","8","27","35"
"历元","5","30","35"
"臣议","23","12","35"
"余日","32","3","35"
"有损","9","26","35"
"酉日","1","34","35"
"同在","14","21","35"
"逾月","35","0","35"
"浅薄","2","33","35"
"子与","24","11","35"
"他官","8","27","35"
"于明","31","4","35"
"蛮夷","21","14","35"
"周官","20","15","35"
"赞扬","2","33","35"
"变通","12","23","35"
"致力","1","34","35"
"非有","31","4","35"
"亲为","14","21","35"
"已不","10","25","35"
"帝车","5","30","35"
"服装","1","34","35"
"降下","3","32","35"
"有来","6","29","35"
"不具","27","8","35"
"能否","22","13","35"
"不清","2","33","35"
"二字","17","18","35"
"大致","4","31","35"
"恶其","33","2","35"
"礼义","10","25","35"
"承平","24","11","35"
"龙二","18","17","35"
"兵万","29","6","35"
"城陷","25","10","35"
"在紫","10","25","35"
"入羽","18","17","35"
"于平","16","19","35"
"人屯","18","17","35"
"进击","13","22","35"
"州后","3","32","35"
"水而","10","25","35"
"仲孙","15","20","35"
"门前","2","33","35"
"默不","10","25","35"
"重臣","12","23","35"
"安静","15","20","35"
"离散","8","27","35"
"外人","14","21","35"
"仍为","17","18","35"
"归家","3","32","35"
"为恭","8","27","35"
"省事","19","16","35"
"之被","3","32","35"
"抚养","2","33","35"
"持重","18","17","35"
"要用","1","34","35"
"飨太","35","0","35"
"陈说","4","31","35"
"以宗","23","12","35"
"要使","1","34","35"
"上诸","28","7","35"
"胡宿","6","29","35"
"日方","2","33","35"
"在平","8","27","35"
"养兵","18","17","35"
"更是","2","33","35"
"邀击","19","16","35"
"修城","19","16","35"
"祐中","32","3","35"
"鞍马","20","15","35"
"一员","28","7","35"
"进等","17","18","35"
"两川","18","17","35"
"州驻","15","20","35"
"涿州","18","17","35"
"不取","25","10","35"
"仍不","1","34","35"
"温仲","14","21","35"
"诏奖","21","14","35"
"引咎","17","18","35"
"元节","15","20","35"
"木工","3","32","35"
"张九","15","20","35"
"用度","10","25","35"
"因战","2","33","35"
"内降","23","12","35"
"令监","10","25","35"
"吴充","14","21","35"
"知青","21","14","35"
"与夏","19","16","35"
"过自","3","32","35"
"检举","10","25","35"
"秦观","5","30","35"
"杨再","12","23","35"
"赐第","30","5","35"
"虚中","20","15","35"
"张宿","6","29","35"
"兵追","12","23","35"
"夺职","23","12","35"
"江中","11","24","35"
"刘猊","9","26","35"
"破敌","10","25","35"
"范如","4","31","35"
"改称","2","33","35"
"给官","4","31","35"
"张威","16","19","35"
"主完","4","31","35"
"都会","3","32","35"
"两年","2","33","35"
"人全","2","33","35"
"任都","2","33","35"
"籴贵","35","0","35"
"次年","3","32","35"
"位时","1","34","35"
"作文","6","29","35"
"鼓声","7","28","35"
"输纳","2","33","35"
"到此","1","34","35"
"又对","2","33","35"
"进驻","3","32","35"
"全被","1","34","35"
"王觌","6","29","35"
"奴仆","1","34","35"
"一概","1","34","35"
"进城","1","34","35"
"陆游","1","34","35"
"和太","1","34","35"
"者都","0","35","35"
"个州","0","35","35"
"愿望","0","35","35"
"叙述","0","35","35"
"违反","0","35","35"
"的阴","0","35","35"
"预兆","0","35","35"
"就得","0","35","35"
"然的","0","35","35"
"经很","0","35","35"
"排在","0","35","35"
"显赫","0","35","35"
"在各","0","35","35"
"平的","0","35","35"
"懂得","0","35","35"
"故意","0","35","35"
"这正","0","35","35"
"没听","0","35","35"
"房子","0","35","35"
"的流","0","35","35"
"抢劫","0","35","35"
"们也","0","35","35"
"派出","0","35","35"
"当的","0","35","35"
"例子","0","35","35"
"们认","0","35","35"
"的问","0","35","35"
"因他","0","35","35"
"族的","0","35","35"
"开了","0","35","35"
"傍晚","0","35","35"
"到淮","0","35","35"
"被推","0","35","35"
"接济","0","35","35"
"们自","0","35","35"
"廷没","0","35","35"
"廷诏","0","35","35"
"集合","0","35","35"
"强迫","0","35","35"
"买粮","0","35","35"
"了五","0","35","35"
"赠送","0","35","35"
"的府","0","35","35"
"回宫","0","35","35"
"六个","0","35","35"
"税的","0","35","35"
"六颗","0","35","35"
"任兵","0","35","35"
"撤退","0","35","35"
"假装","0","35","35"
"者到","0","35","35"
"占领","0","35","35"
"面力","0","35","35"
"将这","0","35","35"
"夫的","0","35","35"
"给各","0","35","35"
"亥曰","0","35","35"
"充当","0","35","35"
"议说","0","35","35"
"事没","0","35","35"
"跪拜","0","35","35"
"佩带","0","35","35"
"理军","0","35","35"
"有答","0","35","35"
"浚的","0","35","35"
"百名","0","35","35"
"还能","0","35","35"
"的危","0","35","35"
"区有","0","35","35"
"丹派","0","35","35"
"打边","0","35","35"
"被升","0","35","35"
"皇家","6","28","34"
"主者","33","1","34"
"存者","30","4","34"
"所长","25","9","34"
"礼之","28","6","34"
"乃得","34","0","34"
"能尽","14","20","34"
"为宫","18","16","34"
"夜半","22","12","34"
"分也","31","3","34"
"降于","31","3","34"
"故也","34","0","34"
"大驾","18","16","34"
"之首","17","17","34"
"尤甚","33","1","34"
"自知","26","8","34"
"兹谓","34","0","34"
"求之","28","6","34"
"兴师","19","15","34"
"于义","22","12","34"
"说王","3","31","34"
"流寓","24","10","34"
"来者","30","4","34"
"辞以","30","4","34"
"骨肉","15","19","34"
"臣赵","16","18","34"
"伯符","16","18","34"
"衣裳","12","22","34"
"病而","3","31","34"
"固不","30","4","34"
"钱溪","16","18","34"
"闻者","34","0","34"
"先圣","18","16","34"
"常不","12","22","34"
"之贤","27","7","34"
"害民","17","17","34"
"所取","24","10","34"
"之路","19","15","34"
"民者","30","4","34"
"之私","28","6","34"
"激赏","18","16","34"
"察其","25","9","34"
"此大","19","15","34"
"令三","5","29","34"
"臣愿","32","2","34"
"以和","22","12","34"
"袁州","15","19","34"
"凡所","29","5","34"
"则曰","34","0","34"
"相去","27","7","34"
"失势","23","11","34"
"令其","19","15","34"
"容于","32","2","34"
"下州","19","15","34"
"名于","12","22","34"
"兵而","16","18","34"
"补之","20","14","34"
"军檀","16","18","34"
"农夫","13","21","34"
"史晋","16","18","34"
"兵赴","30","4","34"
"第八","14","20","34"
"夏五","17","17","34"
"到二","2","32","34"
"而张","11","23","34"
"马越","15","19","34"
"石勒","18","16","34"
"等八","16","18","34"
"临沂","18","16","34"
"临平","17","17","34"
"国时","7","27","34"
"年复","30","4","34"
"兴郡","14","20","34"
"洗马","17","17","34"
"置江","19","15","34"
"雅州","17","17","34"
"简为","14","20","34"
"东面","5","29","34"
"韩亿","4","30","34"
"据城","10","24","34"
"宋庠","16","18","34"
"城来","11","23","34"
"仁圣","18","16","34"
"康郡","16","18","34"
"宰兼","17","17","34"
"免行","16","18","34"
"昭化","17","17","34"
"淮宣","17","17","34"
"人子","20","14","34"
"承州","17","17","34"
"兼提","20","14","34"
"宫留","17","17","34"
"卖盐","14","20","34"
"宏渊","17","17","34"
"李宝","14","20","34"
"地界","15","19","34"
"管内","22","12","34"
"使安","30","4","34"
"以宝","21","13","34"
"劝农","18","16","34"
"荣王","17","17","34"
"伯为","12","22","34"
"湖广","17","17","34"
"提兵","31","3","34"
"天关","17","17","34"
"七州","18","16","34"
"与吕","13","21","34"
"郭进","17","17","34"
"判三","18","16","34"
"西州","16","18","34"
"汾州","17","17","34"
"省著","17","17","34"
"臣奏","20","14","34"
"义郎","17","17","34"
"迁秘","33","1","34"
"司业","17","17","34"
"一体","14","20","34"
"常之","19","15","34"
"故地","20","14","34"
"再加","4","30","34"
"叔似","17","17","34"
"众数","26","8","34"
"者甚","32","2","34"
"又破","33","1","34"
"陈郡","17","17","34"
"日出","16","18","34"
"等并","33","1","34"
"历年","14","20","34"
"入蜀","24","10","34"
"坚壁","17","17","34"
"大治","14","20","34"
"被征","6","28","34"
"败后","1","33","34"
"焚其","31","3","34"
"恤其","19","15","34"
"本无","25","9","34"
"以世","27","7","34"
"假借","11","23","34"
"伦之","15","19","34"
"军三","18","16","34"
"不祥","23","11","34"
"用铁","6","28","34"
"工匠","6","28","34"
"祖文","14","20","34"
"恤民","24","10","34"
"少府","17","17","34"
"南丰","17","17","34"
"比年","34","0","34"
"王宏","24","10","34"
"改谥","19","15","34"
"营垒","9","25","34"
"粟帛","19","15","34"
"为临","17","17","34"
"以利","19","15","34"
"卫兵","12","22","34"
"道固","16","18","34"
"府城","12","22","34"
"立后","13","21","34"
"士以","23","11","34"
"立法","15","19","34"
"以武","20","14","34"
"是无","8","26","34"
"律历","15","19","34"
"荀勖","13","21","34"
"太乐","16","18","34"
"至孝","23","11","34"
"不遵","6","28","34"
"后没","2","32","34"
"为明","12","22","34"
"以日","22","12","34"
"则减","1","33","34"
"不值","1","33","34"
"为张","7","27","34"
"营室","17","17","34"
"周年","4","30","34"
"礼服","4","30","34"
"其本","17","17","34"
"后临","17","17","34"
"至则","34","0","34"
"自卫","19","15","34"
"告皇","3","31","34"
"于祖","15","19","34"
"神位","4","30","34"
"人莫","33","1","34"
"成等","14","20","34"
"宁五","15","19","34"
"为得","22","12","34"
"献皇","10","24","34"
"举一","15","19","34"
"苑中","16","18","34"
"诏给","15","19","34"
"意义","1","33","34"
"每有","21","13","34"
"三品","17","17","34"
"祖又","10","24","34"
"者是","7","27","34"
"世上","5","29","34"
"无余","24","10","34"
"畿内","32","2","34"
"色不","18","16","34"
"臣安","6","28","34"
"帝因","8","26","34"
"说以","17","17","34"
"圣主","14","20","34"
"奇异","4","30","34"
"怀忠","16","18","34"
"最近","2","32","34"
"说应","1","33","34"
"军相","8","26","34"
"卒于","32","2","34"
"臣强","22","12","34"
"臣相","16","18","34"
"诛灭","12","22","34"
"贾后","20","14","34"
"相距","9","25","34"
"若曰","34","0","34"
"又发","2","32","34"
"河上","16","18","34"
"和七","15","19","34"
"才智","5","29","34"
"始至","26","8","34"
"麞见","34","0","34"
"康初","17","17","34"
"大溃","27","7","34"
"南归","18","16","34"
"南人","20","14","34"
"重赏","11","23","34"
"占有","2","32","34"
"有回","3","31","34"
"因与","14","20","34"
"罪己","21","13","34"
"为郡","17","17","34"
"皇恩","2","32","34"
"备御","29","5","34"
"次进","4","30","34"
"罪于","14","20","34"
"练兵","14","20","34"
"遣萧","21","13","34"
"赫连","7","27","34"
"蔡廓","3","31","34"
"所推","8","26","34"
"朝以","11","23","34"
"辟为","30","4","34"
"是臣","6","28","34"
"结党","4","30","34"
"报效","4","30","34"
"都人","29","5","34"
"而获","4","30","34"
"前行","2","32","34"
"并杀","4","30","34"
"弓弩","13","21","34"
"效忠","8","26","34"
"求将","2","32","34"
"任建","1","33","34"
"与韩","15","19","34"
"造船","10","24","34"
"器皿","7","27","34"
"省使","17","17","34"
"容州","17","17","34"
"堂吏","19","15","34"
"传位","16","18","34"
"睦州","16","18","34"
"明池","17","17","34"
"德和","11","23","34"
"胥吏","14","20","34"
"城堡","7","27","34"
"洋州","14","20","34"
"等各","16","18","34"
"直之","9","25","34"
"急务","15","19","34"
"刘筠","7","27","34"
"灾伤","20","14","34"
"任事","22","12","34"
"远大","8","26","34"
"来求","9","25","34"
"恩数","31","3","34"
"唐介","13","21","34"
"从祀","20","14","34"
"败夏","11","23","34"
"登第","27","7","34"
"各转","12","22","34"
"良嗣","15","19","34"
"内禅","24","10","34"
"用李","10","24","34"
"关陕","15","19","34"
"兵已","17","17","34"
"副元","16","18","34"
"视师","30","4","34"
"洪道","17","17","34"
"忠军","14","20","34"
"贼平","21","13","34"
"孟庾","30","4","34"
"知泉","27","7","34"
"库钱","14","20","34"
"鼎曰","34","0","34"
"以教","17","17","34"
"康年","3","31","34"
"军作","1","33","34"
"一秩","29","5","34"
"官两","27","7","34"
"奋勇","3","31","34"
"雨不","6","28","34"
"转两","8","26","34"
"创作","1","33","34"
"祐初","28","6","34"
"非是","20","14","34"
"曰在","30","4","34"
"老成","16","18","34"
"协力","7","27","34"
"纪律","11","23","34"
"久被","3","31","34"
"果断","3","31","34"
"文告","1","33","34"
"自得","11","23","34"
"被皇","1","33","34"
"宽大","7","27","34"
"好名","15","19","34"
"忠直","9","25","34"
"在枢","14","20","34"
"职而","3","31","34"
"信用","6","28","34"
"不因","5","29","34"
"论纷","4","30","34"
"廷用","5","29","34"
"采取","2","32","34"
"分数","3","31","34"
"求任","1","33","34"
"苗法","7","27","34"
"困苦","2","32","34"
"是向","2","32","34"
"在崇","1","33","34"
"傲慢","1","33","34"
"繁多","1","33","34"
"说皇","1","33","34"
"于侁","1","33","34"
"民百","0","34","34"
"发展","0","34","34"
"的歌","0","34","34"
"人了","0","34","34"
"的经","0","34","34"
